go_term_id|label|pathway_name|source|source_id|source_type|source_url|subontology|target_id|target_type
GO:0007094|pathway_to_biological_process|Mitotic Spindle Checkpoint|REACTOME|R-HSA-69618|pathway|https://reactome.org|biological_process|GO_0007094|biological_process
GO:0000281|pathway_to_biological_process|Mitotic Telophase/Cytokinesis|REACTOME|R-HSA-68884|pathway|https://reactome.org|biological_process|GO_0000281|biological_process
GO:0052031|pathway_to_biological_process|Modulation by Mtb of host immune system|REACTOME|R-HSA-9637628|pathway|https://reactome.org|biological_process|GO_0052031|biological_process
GO:0032324|pathway_to_biological_process|Molybdenum cofactor biosynthesis|REACTOME|R-HSA-947581|pathway|https://reactome.org|biological_process|GO_0032324|biological_process
GO:0033214|pathway_to_biological_process|Mtb iron assimilation by chelation|REACTOME|R-HSA-1222449|pathway|https://reactome.org|biological_process|GO_0033214|biological_process
GO:0002755|pathway_to_biological_process|MyD88 cascade initiated on plasma membrane|REACTOME|R-HSA-975871|pathway|https://reactome.org|biological_process|GO_0002755|biological_process
GO:0002756|pathway_to_biological_process|MyD88-independent TLR4 cascade |REACTOME|R-HSA-166166|pathway|https://reactome.org|biological_process|GO_0002756|biological_process
GO:0002755|pathway_to_biological_process|MyD88:MAL(TIRAP) cascade initiated on plasma membrane|REACTOME|R-HSA-166058|pathway|https://reactome.org|biological_process|GO_0002755|biological_process
GO:0051149|pathway_to_biological_process|Myogenesis|REACTOME|R-HSA-525793|pathway|https://reactome.org|biological_process|GO_0051149|biological_process
GO:0006457|pathway_to_biological_process|N-glycan trimming in the ER and Calnexin/Calreticulin cycle|REACTOME|R-HSA-532668|pathway|https://reactome.org|biological_process|GO_0006457|biological_process
GO:2001233|pathway_to_biological_process|NADE modulates death signalling|REACTOME|R-HSA-205025|pathway|https://reactome.org|biological_process|GO_2001233|biological_process
GO:0006740|pathway_to_biological_process|NADPH regeneration|REACTOME|R-HSA-389542|pathway|https://reactome.org|biological_process|GO_0006740|biological_process
GO:0032455|pathway_to_biological_process|NGF processing|REACTOME|R-HSA-167060|pathway|https://reactome.org|biological_process|GO_0032455|biological_process
GO:0007190|pathway_to_biological_process|NGF-independant TRKA activation|REACTOME|R-HSA-187024|pathway|https://reactome.org|biological_process|GO_0007190|biological_process
GO:0038061|pathway_to_biological_process|NIK-->noncanonical NF-kB signaling|REACTOME|R-HSA-5676590|pathway|https://reactome.org|biological_process|GO_0038061|biological_process
GO:0007221|pathway_to_biological_process|NOTCH3 Intracellular Domain Regulates Transcription|REACTOME|R-HSA-9013508|pathway|https://reactome.org|biological_process|GO_0007221|biological_process
GO:0006355|pathway_to_biological_process|NOTCH4 Intracellular Domain Regulates Transcription|REACTOME|R-HSA-9013695|pathway|https://reactome.org|biological_process|GO_0006355|biological_process
GO:0030522|pathway_to_biological_process|NR1H2 and NR1H3-mediated signaling|REACTOME|R-HSA-9024446|pathway|https://reactome.org|biological_process|GO_0030522|biological_process
GO:0043065|pathway_to_biological_process|NRAGE signals death through JNK|REACTOME|R-HSA-193648|pathway|https://reactome.org|biological_process|GO_0043065|biological_process
GO:0043065|pathway_to_biological_process|NRIF signals cell death from the nucleus|REACTOME|R-HSA-205043|pathway|https://reactome.org|biological_process|GO_0043065|biological_process
GO:0050687|pathway_to_biological_process|NS1 Mediated Effects on Host Pathways|REACTOME|R-HSA-168276|pathway|https://reactome.org|biological_process|GO_0050687|biological_process
GO:0051388|pathway_to_biological_process|NTF3 activates NTRK2 (TRKB) signaling|REACTOME|R-HSA-9025046|pathway|https://reactome.org|biological_process|GO_0051388|biological_process
GO:0051388|pathway_to_biological_process|NTF3 activates NTRK3 signaling|REACTOME|R-HSA-9034013|pathway|https://reactome.org|biological_process|GO_0051388|biological_process
GO:0051388|pathway_to_biological_process|NTF4 activates NTRK2 (TRKB) signaling|REACTOME|R-HSA-9026357|pathway|https://reactome.org|biological_process|GO_0051388|biological_process
GO:2001241|pathway_to_biological_process|NTRK3 as a dependence receptor|REACTOME|R-HSA-9603505|pathway|https://reactome.org|biological_process|GO_2001241|biological_process
GO:0050687|pathway_to_biological_process|Nef and signal transduction|REACTOME|R-HSA-164944|pathway|https://reactome.org|biological_process|GO_0050687|biological_process
GO:0050687|pathway_to_biological_process|Nef-mediates down modulation of cell surface receptors by recruiting them to clathrin adapters|REACTOME|R-HSA-164938|pathway|https://reactome.org|biological_process|GO_0050687|biological_process
GO:0045814|pathway_to_biological_process|Negative epigenetic regulation of rRNA expression|REACTOME|R-HSA-5250941|pathway|https://reactome.org|biological_process|GO_0045814|biological_process
GO:0045746|pathway_to_biological_process|Negative regulation of NOTCH4 signaling|REACTOME|R-HSA-9604323|pathway|https://reactome.org|biological_process|GO_0045746|biological_process
GO:0090090|pathway_to_biological_process|Negative regulation of TCF-dependent signaling by WNT ligand antagonists|REACTOME|R-HSA-3772470|pathway|https://reactome.org|biological_process|GO_0090090|biological_process
GO:0000122|pathway_to_biological_process|Negative regulation of activity of TFAP2 (AP-2) family transcription factors|REACTOME|R-HSA-8866904|pathway|https://reactome.org|biological_process|GO_0000122|biological_process
GO:0032480|pathway_to_biological_process|Negative regulators of DDX58/IFIH1 signaling|REACTOME|R-HSA-936440|pathway|https://reactome.org|biological_process|GO_0032480|biological_process
GO:0072210|pathway_to_biological_process|Nephron development|REACTOME|R-HSA-9831926|pathway|https://reactome.org|biological_process|GO_0072210|biological_process
GO:0007399|pathway_to_biological_process|Nervous system development|REACTOME|R-HSA-9675108|pathway|https://reactome.org|biological_process|GO_0007399|biological_process
GO:0007268|pathway_to_biological_process|Neuronal System|REACTOME|R-HSA-112316|pathway|https://reactome.org|biological_process|GO_0007268|biological_process
GO:0007269|pathway_to_biological_process|Neurotransmitter release cycle|REACTOME|R-HSA-112310|pathway|https://reactome.org|biological_process|GO_0007269|biological_process
GO:0001504|pathway_to_biological_process|Neurotransmitter uptake and metabolism In glial cells|REACTOME|R-HSA-112313|pathway|https://reactome.org|biological_process|GO_0001504|biological_process
GO:0043312|pathway_to_biological_process|Neutrophil degranulation|REACTOME|R-HSA-6798695|pathway|https://reactome.org|biological_process|GO_0043312|biological_process
GO:1901847|pathway_to_biological_process|Nicotinate metabolism|REACTOME|R-HSA-196807|pathway|https://reactome.org|biological_process|GO_1901847|biological_process
GO:0000183|pathway_to_biological_process|NoRC negatively regulates rRNA expression|REACTOME|R-HSA-427413|pathway|https://reactome.org|biological_process|GO_0000183|biological_process
GO:0006303|pathway_to_biological_process|Nonhomologous End-Joining (NHEJ)|REACTOME|R-HSA-5693571|pathway|https://reactome.org|biological_process|GO_0006303|biological_process
GO:0000184|pathway_to_biological_process|Nonsense-Mediated Decay (NMD)|REACTOME|R-HSA-927802|pathway|https://reactome.org|biological_process|GO_0000184|biological_process
GO:0006836|pathway_to_biological_process|Norepinephrine Neurotransmitter Release Cycle|REACTOME|R-HSA-181430|pathway|https://reactome.org|biological_process|GO_0006836|biological_process
GO:0006367|pathway_to_biological_process|Notch-HLH transcription pathway|REACTOME|R-HSA-350054|pathway|https://reactome.org|biological_process|GO_0006367|biological_process
GO:0007084|pathway_to_biological_process|Nuclear Envelope (NE) Reassembly|REACTOME|R-HSA-2995410|pathway|https://reactome.org|biological_process|GO_0007084|biological_process
GO:0007077|pathway_to_biological_process|Nuclear Envelope Breakdown|REACTOME|R-HSA-2980766|pathway|https://reactome.org|biological_process|GO_0007077|biological_process
GO:0006401|pathway_to_biological_process|Nuclear RNA decay|REACTOME|R-HSA-9930044|pathway|https://reactome.org|biological_process|GO_0006401|biological_process
GO:0006367|pathway_to_biological_process|Nuclear Receptor transcription pathway|REACTOME|R-HSA-383280|pathway|https://reactome.org|biological_process|GO_0006367|biological_process
GO:0006334|pathway_to_biological_process|Nucleosome assembly|REACTOME|R-HSA-774815|pathway|https://reactome.org|biological_process|GO_0006334|biological_process
GO:0006289|pathway_to_biological_process|Nucleotide Excision Repair|REACTOME|R-HSA-5696398|pathway|https://reactome.org|biological_process|GO_0006289|biological_process
GO:0034404|pathway_to_biological_process|Nucleotide biosynthesis|REACTOME|R-HSA-8956320|pathway|https://reactome.org|biological_process|GO_0034404|biological_process
GO:0034656|pathway_to_biological_process|Nucleotide catabolism|REACTOME|R-HSA-8956319|pathway|https://reactome.org|biological_process|GO_0034656|biological_process
GO:0043173|pathway_to_biological_process|Nucleotide salvage|REACTOME|R-HSA-8956321|pathway|https://reactome.org|biological_process|GO_0043173|biological_process
GO:0035872|pathway_to_biological_process|Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways|REACTOME|R-HSA-168643|pathway|https://reactome.org|biological_process|GO_0035872|biological_process
GO:0036066|pathway_to_biological_process|O-glycosylation of TSR domain-containing proteins|REACTOME|R-HSA-5173214|pathway|https://reactome.org|biological_process|GO_0036066|biological_process
GO:0006493|pathway_to_biological_process|O-linked glycosylation|REACTOME|R-HSA-5173105|pathway|https://reactome.org|biological_process|GO_0006493|biological_process
GO:0016266|pathway_to_biological_process|O-linked glycosylation of mucins|REACTOME|R-HSA-913709|pathway|https://reactome.org|biological_process|GO_0016266|biological_process
GO:0015701|pathway_to_biological_process|O2/CO2 exchange in erythrocytes|REACTOME|R-HSA-1480926|pathway|https://reactome.org|biological_process|GO_0015701|biological_process
GO:0051607|pathway_to_biological_process|OAS antiviral response|REACTOME|R-HSA-8983711|pathway|https://reactome.org|biological_process|GO_0051607|biological_process
GO:1901290|pathway_to_biological_process|OGDH complex synthesizes succinyl-CoA from 2-OG|REACTOME|R-HSA-9853506|pathway|https://reactome.org|biological_process|GO_1901290|biological_process
GO:0006996|pathway_to_biological_process|Organelle biogenesis and maintenance|REACTOME|R-HSA-1852241|pathway|https://reactome.org|biological_process|GO_0006996|biological_process
GO:0060071|pathway_to_biological_process|PCP/CE pathway|REACTOME|R-HSA-4086400|pathway|https://reactome.org|biological_process|GO_0060071|biological_process
GO:0006086|pathway_to_biological_process|PDH complex synthesizes acetyl-CoA from PYR|REACTOME|R-HSA-9861559|pathway|https://reactome.org|biological_process|GO_0006086|biological_process
GO:0036499|pathway_to_biological_process|PERK regulates gene expression|REACTOME|R-HSA-381042|pathway|https://reactome.org|biological_process|GO_0036499|biological_process
GO:0015914|pathway_to_biological_process|PI and PC transport between ER and Golgi membranes|REACTOME|R-HSA-1483196|pathway|https://reactome.org|biological_process|GO_0015914|biological_process
GO:0043491|pathway_to_biological_process|PI3K/AKT activation|REACTOME|R-HSA-198203|pathway|https://reactome.org|biological_process|GO_0043491|biological_process
GO:0051896|pathway_to_biological_process|PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling|REACTOME|R-HSA-6811558|pathway|https://reactome.org|biological_process|GO_0051896|biological_process
GO:0016236|pathway_to_biological_process|PINK1-PRKN Mediated Mitophagy|REACTOME|R-HSA-5205685|pathway|https://reactome.org|biological_process|GO_0016236|biological_process
GO:0051897|pathway_to_biological_process|PIP3 activates AKT signaling|REACTOME|R-HSA-1257604|pathway|https://reactome.org|biological_process|GO_0051897|biological_process
GO:0045332|pathway_to_biological_process|PIPs transport between Golgi and plasma membranes|REACTOME|R-HSA-1660510|pathway|https://reactome.org|biological_process|GO_0045332|biological_process
GO:0045332|pathway_to_biological_process|PIPs transport between early and late endosome membranes|REACTOME|R-HSA-1660502|pathway|https://reactome.org|biological_process|GO_0045332|biological_process
GO:0045332|pathway_to_biological_process|PIPs transport between early endosome and Golgi membranes|REACTOME|R-HSA-1660537|pathway|https://reactome.org|biological_process|GO_0045332|biological_process
GO:0045332|pathway_to_biological_process|PIPs transport between late endosome and Golgi membranes|REACTOME|R-HSA-1660508|pathway|https://reactome.org|biological_process|GO_0045332|biological_process
GO:0045332|pathway_to_biological_process|PIPs transport between plasma and early endosome membranes|REACTOME|R-HSA-1660524|pathway|https://reactome.org|biological_process|GO_0045332|biological_process
GO:0034587|pathway_to_biological_process|PIWI-interacting RNA (piRNA) biogenesis|REACTOME|R-HSA-5601884|pathway|https://reactome.org|biological_process|GO_0034587|biological_process
GO:0034199|pathway_to_biological_process|PKA activation|REACTOME|R-HSA-163615|pathway|https://reactome.org|biological_process|GO_0034199|biological_process
GO:0010737|pathway_to_biological_process|PKA-mediated phosphorylation of key metabolic factors|REACTOME|R-HSA-163358|pathway|https://reactome.org|biological_process|GO_0010737|biological_process
GO:0039585|pathway_to_biological_process|PKR-mediated signaling|REACTOME|R-HSA-9833482|pathway|https://reactome.org|biological_process|GO_0039585|biological_process
GO:0048011|pathway_to_biological_process|PLC-gamma1 signalling|REACTOME|R-HSA-167021|pathway|https://reactome.org|biological_process|GO_0048011|biological_process
GO:0010468|pathway_to_biological_process|PP2A-mediated dephosphorylation of key metabolic factors|REACTOME|R-HSA-163767|pathway|https://reactome.org|biological_process|GO_0010468|biological_process
GO:0019222|pathway_to_biological_process|PPARA activates gene expression|REACTOME|R-HSA-1989781|pathway|https://reactome.org|biological_process|GO_0019222|biological_process
GO:0045814|pathway_to_biological_process|PRC2 methylates histones and DNA|REACTOME|R-HSA-212300|pathway|https://reactome.org|biological_process|GO_0045814|biological_process
GO:0046427|pathway_to_biological_process|PTK6 Activates STAT3|REACTOME|R-HSA-8849474|pathway|https://reactome.org|biological_process|GO_0046427|biological_process
GO:0009968|pathway_to_biological_process|PTK6 Down-Regulation|REACTOME|R-HSA-8849472|pathway|https://reactome.org|biological_process|GO_0009968|biological_process
GO:0045787|pathway_to_biological_process|PTK6 Regulates Cell Cycle|REACTOME|R-HSA-8849470|pathway|https://reactome.org|biological_process|GO_0045787|biological_process
GO:0045742|pathway_to_biological_process|PTK6 Regulates RTKs and Their Effectors AKT1 and DOK1|REACTOME|R-HSA-8849469|pathway|https://reactome.org|biological_process|GO_0045742|biological_process
GO:0019072|pathway_to_biological_process|Packaging of Eight RNA Segments|REACTOME|R-HSA-168303|pathway|https://reactome.org|biological_process|GO_0019072|biological_process
GO:0075001|pathway_to_biological_process|Parasite infection|REACTOME|R-HSA-9664407|pathway|https://reactome.org|biological_process|GO_0075001|biological_process
GO:0044419|pathway_to_biological_process|Parasitic Infection Pathways|REACTOME|R-HSA-9824443|pathway|https://reactome.org|biological_process|GO_0044419|biological_process
GO:0006098|pathway_to_biological_process|Pentose phosphate pathway|REACTOME|R-HSA-71336|pathway|https://reactome.org|biological_process|GO_0006098|biological_process
GO:0016486|pathway_to_biological_process|Peptide hormone biosynthesis|REACTOME|R-HSA-209952|pathway|https://reactome.org|biological_process|GO_0016486|biological_process
GO:0006518|pathway_to_biological_process|Peptide hormone metabolism|REACTOME|R-HSA-2980736|pathway|https://reactome.org|biological_process|GO_0006518|biological_process
GO:0009062|pathway_to_biological_process|Peroxisomal lipid metabolism|REACTOME|R-HSA-390918|pathway|https://reactome.org|biological_process|GO_0009062|biological_process
GO:0000425|pathway_to_biological_process|Pexophagy|REACTOME|R-HSA-9664873|pathway|https://reactome.org|biological_process|GO_0000425|biological_process
GO:0001907|pathway_to_biological_process|Phagocyte cell death caused by cytosolic Mtb|REACTOME|R-HSA-9637698|pathway|https://reactome.org|biological_process|GO_0001907|biological_process
GO:0009072|pathway_to_biological_process|Phenylalanine and tyrosine metabolism|REACTOME|R-HSA-8963691|pathway|https://reactome.org|biological_process|GO_0009072|biological_process
GO:0006558|pathway_to_biological_process|Phenylalanine metabolism|REACTOME|R-HSA-8964208|pathway|https://reactome.org|biological_process|GO_0006558|biological_process
GO:0055086|pathway_to_biological_process|Phosphate bond hydrolysis by NUDT proteins|REACTOME|R-HSA-2393930|pathway|https://reactome.org|biological_process|GO_0055086|biological_process
GO:0006644|pathway_to_biological_process|Phospholipid metabolism|REACTOME|R-HSA-1483257|pathway|https://reactome.org|biological_process|GO_0006644|biological_process
GO:1901990|pathway_to_biological_process|Phosphorylation of the APC/C|REACTOME|R-HSA-176412|pathway|https://reactome.org|biological_process|GO_1901990|biological_process
GO:1903779|pathway_to_biological_process|Physiological factors|REACTOME|R-HSA-5578768|pathway|https://reactome.org|biological_process|GO_1903779|biological_process
GO:0034377|pathway_to_biological_process|Plasma lipoprotein assembly|REACTOME|R-HSA-8963898|pathway|https://reactome.org|biological_process|GO_0034377|biological_process
GO:0071827|pathway_to_biological_process|Plasma lipoprotein assembly, remodeling, and clearance|REACTOME|R-HSA-174824|pathway|https://reactome.org|biological_process|GO_0071827|biological_process
GO:0034381|pathway_to_biological_process|Plasma lipoprotein clearance|REACTOME|R-HSA-8964043|pathway|https://reactome.org|biological_process|GO_0034381|biological_process
GO:0034369|pathway_to_biological_process|Plasma lipoprotein remodeling|REACTOME|R-HSA-8963899|pathway|https://reactome.org|biological_process|GO_0034369|biological_process
GO:0008611|pathway_to_biological_process|Plasmalogen biosynthesis|REACTOME|R-HSA-75896|pathway|https://reactome.org|biological_process|GO_0008611|biological_process
GO:0030168|pathway_to_biological_process|Platelet activation, signaling and aggregation|REACTOME|R-HSA-76002|pathway|https://reactome.org|biological_process|GO_0030168|biological_process
GO:0002576|pathway_to_biological_process|Platelet degranulation |REACTOME|R-HSA-114608|pathway|https://reactome.org|biological_process|GO_0002576|biological_process
GO:0051726|pathway_to_biological_process|Polo-like kinase mediated events|REACTOME|R-HSA-156711|pathway|https://reactome.org|biological_process|GO_0051726|biological_process
GO:0045815|pathway_to_biological_process|Positive epigenetic regulation of rRNA expression|REACTOME|R-HSA-5250913|pathway|https://reactome.org|biological_process|GO_0045815|biological_process
GO:0007023|pathway_to_biological_process|Post-chaperonin tubulin folding pathway|REACTOME|R-HSA-389977|pathway|https://reactome.org|biological_process|GO_0007023|biological_process
GO:0035194|pathway_to_biological_process|Post-transcriptional silencing by small RNAs|REACTOME|R-HSA-426496|pathway|https://reactome.org|biological_process|GO_0035194|biological_process
GO:0006501|pathway_to_biological_process|Post-translational modification: synthesis of GPI-anchored proteins|REACTOME|R-HSA-163125|pathway|https://reactome.org|biological_process|GO_0006501|biological_process
GO:0043687|pathway_to_biological_process|Post-translational protein modification|REACTOME|R-HSA-597592|pathway|https://reactome.org|biological_process|GO_0043687|biological_process
GO:0071805|pathway_to_biological_process|Potassium Channels|REACTOME|R-HSA-1296071|pathway|https://reactome.org|biological_process|GO_0071805|biological_process
GO:0006700|pathway_to_biological_process|Pregnenolone biosynthesis|REACTOME|R-HSA-196108|pathway|https://reactome.org|biological_process|GO_0006700|biological_process
GO:0051899|pathway_to_biological_process|Presynaptic depolarization and calcium channel opening|REACTOME|R-HSA-112308|pathway|https://reactome.org|biological_process|GO_0051899|biological_process
GO:0031124|pathway_to_biological_process|Processing of Capped Intronless Pre-mRNA|REACTOME|R-HSA-75067|pathway|https://reactome.org|biological_process|GO_0031124|biological_process
GO:0012501|pathway_to_biological_process|Programmed Cell Death|REACTOME|R-HSA-5357801|pathway|https://reactome.org|biological_process|GO_0012501|biological_process
GO:1904381|pathway_to_biological_process|Progressive trimming of alpha-1,2-linked mannose residues from Man9/8/7GlcNAc2 to produce Man5GlcNAc2|REACTOME|R-HSA-964827|pathway|https://reactome.org|biological_process|GO_1904381|biological_process
GO:0006562|pathway_to_biological_process|Proline catabolism|REACTOME|R-HSA-70688|pathway|https://reactome.org|biological_process|GO_0006562|biological_process
GO:0000165|pathway_to_biological_process|Prolonged ERK activation events|REACTOME|R-HSA-169893|pathway|https://reactome.org|biological_process|GO_0000165|biological_process
GO:0019626|pathway_to_biological_process|Propionyl-CoA catabolism|REACTOME|R-HSA-71032|pathway|https://reactome.org|biological_process|GO_0019626|biological_process
GO:0043248|pathway_to_biological_process|Proteasome assembly|REACTOME|R-HSA-9907900|pathway|https://reactome.org|biological_process|GO_0043248|biological_process
GO:0051084|pathway_to_biological_process|Protein folding|REACTOME|R-HSA-391251|pathway|https://reactome.org|biological_process|GO_0051084|biological_process
GO:0018126|pathway_to_biological_process|Protein hydroxylation|REACTOME|R-HSA-9629569|pathway|https://reactome.org|biological_process|GO_0018126|biological_process
GO:0009249|pathway_to_biological_process|Protein lipoylation|REACTOME|R-HSA-9857492|pathway|https://reactome.org|biological_process|GO_0009249|biological_process
GO:0008104|pathway_to_biological_process|Protein localization|REACTOME|R-HSA-9609507|pathway|https://reactome.org|biological_process|GO_0008104|biological_process
GO:0006479|pathway_to_biological_process|Protein methylation|REACTOME|R-HSA-8876725|pathway|https://reactome.org|biological_process|GO_0006479|biological_process
GO:0030091|pathway_to_biological_process|Protein repair|REACTOME|R-HSA-5676934|pathway|https://reactome.org|biological_process|GO_0030091|biological_process
GO:0016567|pathway_to_biological_process|Protein ubiquitination|REACTOME|R-HSA-8852135|pathway|https://reactome.org|biological_process|GO_0016567|biological_process
GO:0006195|pathway_to_biological_process|Purine catabolism|REACTOME|R-HSA-74259|pathway|https://reactome.org|biological_process|GO_0006195|biological_process
GO:0009168|pathway_to_biological_process|Purine ribonucleoside monophosphate biosynthesis|REACTOME|R-HSA-73817|pathway|https://reactome.org|biological_process|GO_0009168|biological_process
GO:0043101|pathway_to_biological_process|Purine salvage|REACTOME|R-HSA-74217|pathway|https://reactome.org|biological_process|GO_0043101|biological_process
GO:0035590|pathway_to_biological_process|Purinergic signaling in leishmaniasis infection|REACTOME|R-HSA-9660826|pathway|https://reactome.org|biological_process|GO_0035590|biological_process
GO:0046134|pathway_to_biological_process|Pyrimidine biosynthesis|REACTOME|R-HSA-500753|pathway|https://reactome.org|biological_process|GO_0046134|biological_process
GO:0046135|pathway_to_biological_process|Pyrimidine catabolism|REACTOME|R-HSA-73621|pathway|https://reactome.org|biological_process|GO_0046135|biological_process
GO:0043097|pathway_to_biological_process|Pyrimidine salvage|REACTOME|R-HSA-73614|pathway|https://reactome.org|biological_process|GO_0043097|biological_process
GO:0071344|pathway_to_biological_process|Pyrophosphate hydrolysis|REACTOME|R-HSA-71737|pathway|https://reactome.org|biological_process|GO_0071344|biological_process
GO:0070269|pathway_to_biological_process|Pyroptosis|REACTOME|R-HSA-5620971|pathway|https://reactome.org|biological_process|GO_0070269|biological_process
GO:0042866|pathway_to_biological_process|Pyruvate metabolism|REACTOME|R-HSA-70268|pathway|https://reactome.org|biological_process|GO_0042866|biological_process
GO:0070371|pathway_to_biological_process|RAF-independent MAPK1/3 activation|REACTOME|R-HSA-112409|pathway|https://reactome.org|biological_process|GO_0070371|biological_process
GO:0000165|pathway_to_biological_process|RAF/MAP kinase cascade|REACTOME|R-HSA-5673001|pathway|https://reactome.org|biological_process|GO_0000165|biological_process
GO:0051056|pathway_to_biological_process|RHO GTPase cycle|REACTOME|R-HSA-9012999|pathway|https://reactome.org|biological_process|GO_0051056|biological_process
GO:0070266|pathway_to_biological_process|RIPK1-mediated regulated necrosis|REACTOME|R-HSA-5213460|pathway|https://reactome.org|biological_process|GO_0070266|biological_process
GO:0006361|pathway_to_biological_process|RNA Polymerase I Promoter Clearance|REACTOME|R-HSA-73854|pathway|https://reactome.org|biological_process|GO_0006361|biological_process
GO:0006360|pathway_to_biological_process|RNA Polymerase I Transcription|REACTOME|R-HSA-73864|pathway|https://reactome.org|biological_process|GO_0006360|biological_process
GO:0006363|pathway_to_biological_process|RNA Polymerase I Transcription Termination|REACTOME|R-HSA-73863|pathway|https://reactome.org|biological_process|GO_0006363|biological_process
GO:0006368|pathway_to_biological_process|RNA Polymerase II Promoter Escape|REACTOME|R-HSA-73776|pathway|https://reactome.org|biological_process|GO_0006368|biological_process
GO:0006366|pathway_to_biological_process|RNA Polymerase II Transcription|REACTOME|R-HSA-73857|pathway|https://reactome.org|biological_process|GO_0006366|biological_process
GO:0006368|pathway_to_biological_process|RNA Polymerase II Transcription Elongation|REACTOME|R-HSA-75955|pathway|https://reactome.org|biological_process|GO_0006368|biological_process
GO:0006367|pathway_to_biological_process|RNA Polymerase II Transcription Initiation|REACTOME|R-HSA-75953|pathway|https://reactome.org|biological_process|GO_0006367|biological_process
GO:0006367|pathway_to_biological_process|RNA Polymerase II Transcription Pre-Initiation And Promoter Opening|REACTOME|R-HSA-73779|pathway|https://reactome.org|biological_process|GO_0006367|biological_process
GO:0006369|pathway_to_biological_process|RNA Polymerase II Transcription Termination|REACTOME|R-HSA-73856|pathway|https://reactome.org|biological_process|GO_0006369|biological_process
GO:0006385|pathway_to_biological_process|RNA Polymerase III Chain Elongation|REACTOME|R-HSA-73780|pathway|https://reactome.org|biological_process|GO_0006385|biological_process
GO:0006383|pathway_to_biological_process|RNA Polymerase III Transcription|REACTOME|R-HSA-74158|pathway|https://reactome.org|biological_process|GO_0006383|biological_process
GO:0006386|pathway_to_biological_process|RNA Polymerase III Transcription Termination|REACTOME|R-HSA-73980|pathway|https://reactome.org|biological_process|GO_0006386|biological_process
GO:0042795|pathway_to_biological_process|RNA polymerase II transcribes snRNA genes|REACTOME|R-HSA-6807505|pathway|https://reactome.org|biological_process|GO_0042795|biological_process
GO:0045454|pathway_to_biological_process|ROS and RNS production in phagocytes|REACTOME|R-HSA-1222556|pathway|https://reactome.org|biological_process|GO_0045454|biological_process
GO:0044003|pathway_to_biological_process|RSV-host interactions|REACTOME|R-HSA-9833110|pathway|https://reactome.org|biological_process|GO_0044003|biological_process
GO:0045589|pathway_to_biological_process|RUNX1 and FOXP3 control the development of regulatory T lymphocytes (Tregs)|REACTOME|R-HSA-8877330|pathway|https://reactome.org|biological_process|GO_0045589|biological_process
GO:0033146|pathway_to_biological_process|RUNX1 regulates estrogen receptor mediated transcription|REACTOME|R-HSA-8931987|pathway|https://reactome.org|biological_process|GO_0033146|biological_process
GO:2000810|pathway_to_biological_process|RUNX1 regulates expression of components of tight junctions|REACTOME|R-HSA-8935964|pathway|https://reactome.org|biological_process|GO_2000810|biological_process
GO:0045652|pathway_to_biological_process|RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function|REACTOME|R-HSA-8936459|pathway|https://reactome.org|biological_process|GO_0045652|biological_process
GO:0050855|pathway_to_biological_process|RUNX1 regulates transcription of genes involved in BCR signaling|REACTOME|R-HSA-8939245|pathway|https://reactome.org|biological_process|GO_0050855|biological_process
GO:0030111|pathway_to_biological_process|RUNX1 regulates transcription of genes involved in WNT signaling|REACTOME|R-HSA-8939256|pathway|https://reactome.org|biological_process|GO_0030111|biological_process
GO:1902036|pathway_to_biological_process|RUNX1 regulates transcription of genes involved in differentiation of HSCs|REACTOME|R-HSA-8939236|pathway|https://reactome.org|biological_process|GO_1902036|biological_process
GO:0045616|pathway_to_biological_process|RUNX1 regulates transcription of genes involved in differentiation of keratinocytes|REACTOME|R-HSA-8939242|pathway|https://reactome.org|biological_process|GO_0045616|biological_process
GO:0045637|pathway_to_biological_process|RUNX1 regulates transcription of genes involved in differentiation of myeloid cells|REACTOME|R-HSA-8939246|pathway|https://reactome.org|biological_process|GO_0045637|biological_process
GO:0001959|pathway_to_biological_process|RUNX1 regulates transcription of genes involved in interleukin signaling|REACTOME|R-HSA-8939247|pathway|https://reactome.org|biological_process|GO_0001959|biological_process
GO:0016236|pathway_to_biological_process|Receptor Mediated Mitophagy|REACTOME|R-HSA-8934903|pathway|https://reactome.org|biological_process|GO_0016236|biological_process
GO:1904333|pathway_to_biological_process|Recognition of DNA damage by PCNA-containing replication complex|REACTOME|R-HSA-110314|pathway|https://reactome.org|biological_process|GO_1904333|biological_process
GO:0060236|pathway_to_biological_process|Recruitment of NuMA to mitotic centrosomes|REACTOME|R-HSA-380320|pathway|https://reactome.org|biological_process|GO_0060236|biological_process
GO:0015721|pathway_to_biological_process|Recycling of bile acids and salts|REACTOME|R-HSA-159418|pathway|https://reactome.org|biological_process|GO_0015721|biological_process
GO:0097300|pathway_to_biological_process|Regulated Necrosis|REACTOME|R-HSA-5218859|pathway|https://reactome.org|biological_process|GO_0097300|biological_process
GO:0031293|pathway_to_biological_process|Regulated proteolysis of p75NTR|REACTOME|R-HSA-193692|pathway|https://reactome.org|biological_process|GO_0031293|biological_process
