chr|end|id|source|source_url|start
chr4|11428943|CHR4_11428884_11428943_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|11428884
chr4|13484389|CHR4_13484330_13484389_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|13484330
chr4|13544557|CHR4_13544498_13544557_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|13544498
chr4|13545082|CHR4_13545023_13545082_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|13545023
chr4|13627774|CHR4_13627715_13627774_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|13627715
chr4|15003838|CHR4_15003779_15003838_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|15003779
chr4|15339998|CHR4_15339939_15339998_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|15339939
chr4|15469907|CHR4_15469848_15469907_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|15469848
chr4|15479231|CHR4_15479172_15479231_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|15479172
chr4|15655386|CHR4_15655327_15655386_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|15655327
chr4|15681837|CHR4_15681778_15681837_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|15681778
chr4|15682547|CHR4_15682488_15682547_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|15682488
chr4|15703075|CHR4_15703016_15703075_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|15703016
chr4|15778338|CHR4_15778279_15778338_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|15778279
chr4|15963224|CHR4_15963165_15963224_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|15963165
chr4|16076229|CHR4_16076170_16076229_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|16076170
chr4|16083750|CHR4_16083691_16083750_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|16083691
chr4|16084072|CHR4_16084013_16084072_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|16084013
chr4|16226520|CHR4_16226461_16226520_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|16226461
chr4|16898683|CHR4_16898624_16898683_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|16898624
chr4|16898828|CHR4_16898769_16898828_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|16898769
chr4|17511627|CHR4_17511568_17511627_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|17511568
chr4|17512139|CHR4_17512080_17512139_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|17512080
chr4|17577507|CHR4_17577448_17577507_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|17577448
chr4|17614656|CHR4_17614597_17614656_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|17614597
chr4|17781670|CHR4_17781611_17781670_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|17781611
chr4|17811002|CHR4_17810943_17811002_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|17810943
chr4|18021802|CHR4_18021743_18021802_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|18021743
chr4|18022009|CHR4_18021950_18022009_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|18021950
chr4|20252900|CHR4_20252841_20252900_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|20252841
chr4|20253219|CHR4_20253160_20253219_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|20253160
chr4|20700473|CHR4_20700414_20700473_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|20700414
chr4|20850740|CHR4_20850681_20850740_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|20850681
chr4|21111802|CHR4_21111743_21111802_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|21111743
chr4|21304038|CHR4_21303979_21304038_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|21303979
chr4|21544706|CHR4_21544647_21544706_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|21544647
chr4|21697747|CHR4_21697688_21697747_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|21697688
chr4|22443184|CHR4_22443125_22443184_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|22443125
chr4|22516115|CHR4_22516056_22516115_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|22516056
chr4|23861725|CHR4_23861666_23861725_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|23861666
chr4|23881302|CHR4_23881243_23881302_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|23881243
chr4|23890096|CHR4_23890037_23890096_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|23890037
chr4|23945610|CHR4_23945551_23945610_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|23945551
chr4|24138373|CHR4_24138314_24138373_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|24138314
chr4|24472805|CHR4_24472746_24472805_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|24472746
chr4|24584579|CHR4_24584520_24584579_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|24584520
chr4|24795596|CHR4_24795537_24795596_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|24795537
chr4|24913081|CHR4_24913022_24913081_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|24913022
chr4|25030995|CHR4_25030936_25030995_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|25030936
chr4|25160036|CHR4_25159977_25160036_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|25159977
chr4|25160456|CHR4_25160397_25160456_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|25160397
chr4|25160714|CHR4_25160655_25160714_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|25160655
chr4|25234043|CHR4_25233984_25234043_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|25233984
chr4|25277019|CHR4_25276960_25277019_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|25276960
chr4|25312784|CHR4_25312725_25312784_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|25312725
chr4|25377282|CHR4_25377223_25377282_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|25377223
chr4|25405631|CHR4_25405572_25405631_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|25405572
chr4|25655862|CHR4_25655803_25655862_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|25655803
chr4|25861757|CHR4_25861698_25861757_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|25861698
chr4|25862888|CHR4_25862829_25862888_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|25862829
chr4|25863037|CHR4_25862978_25863037_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|25862978
chr4|25914258|CHR4_25914199_25914258_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|25914199
chr4|26163468|CHR4_26163409_26163468_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|26163409
chr4|26319756|CHR4_26319697_26319756_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|26319697
chr4|26320817|CHR4_26320758_26320817_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|26320758
chr4|26321024|CHR4_26320965_26321024_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|26320965
chr4|26362450|CHR4_26362391_26362450_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|26362391
chr4|26490480|CHR4_26490421_26490480_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|26490421
chr4|26584094|CHR4_26584035_26584094_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|26584035
chr4|26857530|CHR4_26857471_26857530_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|26857471
chr4|26860661|CHR4_26860602_26860661_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|26860602
chr4|26860851|CHR4_26860792_26860851_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|26860792
chr4|26861306|CHR4_26861247_26861306_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|26861247
chr4|30720096|CHR4_30720037_30720096_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|30720037
chr4|30720386|CHR4_30720327_30720386_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|30720327
chr4|36073884|CHR4_36073825_36073884_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|36073825
chr4|36244424|CHR4_36244365_36244424_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|36244365
chr4|36244559|CHR4_36244500_36244559_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|36244500
chr4|36244833|CHR4_36244774_36244833_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|36244774
chr4|36255881|CHR4_36255822_36255881_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|36255822
chr4|36281629|CHR4_36281570_36281629_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|36281570
chr4|36641957|CHR4_36641898_36641957_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|36641898
chr4|37453935|CHR4_37453876_37453935_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|37453876
chr4|37686425|CHR4_37686366_37686425_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|37686366
chr4|37826728|CHR4_37826669_37826728_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|37826669
chr4|37891097|CHR4_37891038_37891097_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|37891038
chr4|38664209|CHR4_38664150_38664209_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|38664150
chr4|38783039|CHR4_38782980_38783039_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|38782980
chr4|38804840|CHR4_38804781_38804840_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|38804781
chr4|38804849|CHR4_38804790_38804849_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|38804790
chr4|38856866|CHR4_38856807_38856866_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|38856807
chr4|38857803|CHR4_38857744_38857803_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|38857744
chr4|38867816|CHR4_38867757_38867816_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|38867757
chr4|38929190|CHR4_38929131_38929190_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|38929131
chr4|39032440|CHR4_39032381_39032440_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|39032381
chr4|39045075|CHR4_39045016_39045075_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|39045016
chr4|39062361|CHR4_39062302_39062361_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|39062302
chr4|39062711|CHR4_39062652_39062711_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|39062652
chr4|39182539|CHR4_39182480_39182539_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|39182480
chr4|39366411|CHR4_39366352_39366411_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|39366352
chr4|39390738|CHR4_39390679_39390738_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|39390679
chr4|39406940|CHR4_39406881_39406940_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|39406881
chr4|39458547|CHR4_39458488_39458547_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|39458488
chr4|39458964|CHR4_39458905_39458964_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|39458905
chr4|39459070|CHR4_39459011_39459070_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|39459011
chr4|39527588|CHR4_39527529_39527588_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|39527529
chr4|39638914|CHR4_39638855_39638914_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|39638855
chr4|39639137|CHR4_39639078_39639137_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|39639078
chr4|39698155|CHR4_39698096_39698155_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|39698096
chr4|39977707|CHR4_39977648_39977707_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|39977648
chr4|39977960|CHR4_39977901_39977960_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|39977901
chr4|40056860|CHR4_40056801_40056860_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|40056801
chr4|40197041|CHR4_40196982_40197041_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|40196982
chr4|40335346|CHR4_40335287_40335346_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|40335287
chr4|40516034|CHR4_40515975_40516034_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|40515975
chr4|40629913|CHR4_40629854_40629913_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|40629854
chr4|40630897|CHR4_40630838_40630897_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|40630838
chr4|40749736|CHR4_40749677_40749736_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|40749677
chr4|40749965|CHR4_40749906_40749965_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|40749906
chr4|41214538|CHR4_41214479_41214538_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|41214479
chr4|41216732|CHR4_41216673_41216732_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|41216673
chr4|41256938|CHR4_41256879_41256938_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|41256879
chr4|41359617|CHR4_41359558_41359617_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|41359558
chr4|41360628|CHR4_41360569_41360628_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|41360569
chr4|41360817|CHR4_41360758_41360817_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|41360758
chr4|41538167|CHR4_41538108_41538167_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|41538108
chr4|41612912|CHR4_41612853_41612912_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|41612853
chr4|41748774|CHR4_41748715_41748774_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|41748715
chr4|41934415|CHR4_41934356_41934415_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|41934356
chr4|41935147|CHR4_41935088_41935147_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|41935088
chr4|41990540|CHR4_41990481_41990540_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|41990481
chr4|42397498|CHR4_42397439_42397498_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|42397439
chr4|42657142|CHR4_42657083_42657142_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|42657083
chr4|44448855|CHR4_44448796_44448855_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|44448796
chr4|44651674|CHR4_44651615_44651674_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|44651615
chr4|44678463|CHR4_44678404_44678463_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|44678404
chr4|44726605|CHR4_44726546_44726605_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|44726546
chr4|44726610|CHR4_44726551_44726610_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|44726551
chr4|44726637|CHR4_44726578_44726637_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|44726578
chr4|46124103|CHR4_46124044_46124103_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|46124044
chr4|46389515|CHR4_46389456_46389515_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|46389456
chr4|46390029|CHR4_46389970_46390029_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|46389970
chr4|46390177|CHR4_46390118_46390177_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|46390118
chr4|46390511|CHR4_46390452_46390511_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|46390452
chr4|46804641|CHR4_46804582_46804641_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|46804582
chr4|46909294|CHR4_46909235_46909294_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|46909235
chr4|46993581|CHR4_46993522_46993581_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|46993522
chr4|47031355|CHR4_47031296_47031355_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|47031296
chr4|47031585|CHR4_47031526_47031585_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|47031526
chr4|47463714|CHR4_47463655_47463714_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|47463655
chr4|47485338|CHR4_47485279_47485338_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|47485279
chr4|47493873|CHR4_47493814_47493873_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|47493814
chr4|47838115|CHR4_47838056_47838115_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|47838056
chr4|47914632|CHR4_47914573_47914632_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|47914573
chr4|47981674|CHR4_47981615_47981674_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|47981615
chr4|48016696|CHR4_48016637_48016696_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|48016637
chr4|48016782|CHR4_48016723_48016782_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|48016723
chr4|48080115|CHR4_48080056_48080115_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|48080056
chr4|48134299|CHR4_48134240_48134299_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|48134240
chr4|48135896|CHR4_48135837_48135896_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|48135837
chr4|48269867|CHR4_48269808_48269867_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|48269808
chr4|48269995|CHR4_48269936_48269995_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|48269936
chr4|48341481|CHR4_48341422_48341481_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|48341422
chr4|48483365|CHR4_48483306_48483365_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|48483306
chr4|48490266|CHR4_48490207_48490266_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|48490207
chr4|48780320|CHR4_48780261_48780320_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|48780261
chr4|48805170|CHR4_48805111_48805170_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|48805111
chr4|48831098|CHR4_48831039_48831098_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|48831039
chr4|48831357|CHR4_48831298_48831357_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|48831298
chr4|48906823|CHR4_48906764_48906823_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|48906764
chr4|48986285|CHR4_48986226_48986285_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|48986226
chr4|51843163|CHR4_51843104_51843163_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|51843104
chr4|52017985|CHR4_52017926_52017985_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|52017926
chr4|52038320|CHR4_52038261_52038320_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|52038261
chr4|52051314|CHR4_52051255_52051314_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|52051255
chr4|52051352|CHR4_52051293_52051352_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|52051293
chr4|52051429|CHR4_52051370_52051429_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|52051370
chr4|52659342|CHR4_52659283_52659342_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|52659283
chr4|52751474|CHR4_52751415_52751474_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|52751415
chr4|52751689|CHR4_52751630_52751689_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|52751630
chr4|52862208|CHR4_52862149_52862208_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|52862149
chr4|52862327|CHR4_52862268_52862327_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|52862268
chr4|53366110|CHR4_53366051_53366110_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|53366051
chr4|53377653|CHR4_53377594_53377653_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|53377594
chr4|53377902|CHR4_53377843_53377902_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|53377843
chr4|53378188|CHR4_53378129_53378188_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|53378129
chr4|53389863|CHR4_53389804_53389863_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|53389804
chr4|53414712|CHR4_53414653_53414712_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|53414653
chr4|53425896|CHR4_53425837_53425896_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|53425837
chr4|53459433|CHR4_53459374_53459433_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|53459374
chr4|53558260|CHR4_53558201_53558260_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|53558201
chr4|53591535|CHR4_53591476_53591535_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|53591476
chr4|54064646|CHR4_54064587_54064646_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|54064587
chr4|54065767|CHR4_54065708_54065767_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|54065708
chr4|54091928|CHR4_54091869_54091928_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|54091869
chr4|54100173|CHR4_54100114_54100173_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|54100114
chr4|54100804|CHR4_54100745_54100804_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|54100745
chr4|54229303|CHR4_54229244_54229303_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|54229244
chr4|54229877|CHR4_54229818_54229877_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|54229818
chr4|54230505|CHR4_54230446_54230505_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|54230446
chr4|54233110|CHR4_54233051_54233110_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|54233051
chr4|54233419|CHR4_54233360_54233419_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|54233360
chr4|54234447|CHR4_54234388_54234447_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|54234388
chr4|54258843|CHR4_54258784_54258843_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|54258784
chr4|54261107|CHR4_54261048_54261107_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|54261048
chr4|54264986|CHR4_54264927_54264986_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|54264927
chr4|54267646|CHR4_54267587_54267646_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|54267587
chr4|54272463|CHR4_54272404_54272463_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|54272404
chr4|54273705|CHR4_54273646_54273705_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|54273646
chr4|54288812|CHR4_54288753_54288812_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|54288753
chr4|54288996|CHR4_54288937_54288996_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|54288937
chr4|54657967|CHR4_54657908_54657967_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|54657908
chr4|55125644|CHR4_55125585_55125644_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|55125585
chr4|55346252|CHR4_55346193_55346252_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|55346193
chr4|55395669|CHR4_55395610_55395669_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|55395610
chr4|55395967|CHR4_55395908_55395967_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|55395908
chr4|55545982|CHR4_55545923_55545982_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|55545923
chr4|55546869|CHR4_55546810_55546869_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|55546810
chr4|55547154|CHR4_55547095_55547154_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|55547095
chr4|55547530|CHR4_55547471_55547530_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|55547471
chr4|55592196|CHR4_55592137_55592196_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|55592137
