id|chr|end|label|source|source_url|start
chr5_149960865_149960924_grch38|chr5|149960924|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|149960865
chr5_150000644_150000703_grch38|chr5|150000703|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|150000644
chr5_150000690_150000749_grch38|chr5|150000749|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|150000690
chr5_150001141_150001200_grch38|chr5|150001200|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|150001141
chr5_150086544_150086603_grch38|chr5|150086603|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|150086544
chr5_150113355_150113414_grch38|chr5|150113414|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|150113355
chr5_150153224_150153283_grch38|chr5|150153283|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|150153224
chr5_150155835_150155894_grch38|chr5|150155894|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|150155835
chr5_150166732_150166791_grch38|chr5|150166791|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|150166732
chr5_150166900_150166959_grch38|chr5|150166959|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|150166900
chr5_150189996_150190055_grch38|chr5|150190055|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|150189996
chr5_150289763_150289822_grch38|chr5|150289822|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|150289763
chr5_150302767_150302826_grch38|chr5|150302826|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|150302767
chr5_150302895_150302954_grch38|chr5|150302954|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|150302895
chr5_150357655_150357714_grch38|chr5|150357714|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|150357655
chr5_150357786_150357845_grch38|chr5|150357845|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|150357786
chr5_150412741_150412800_grch38|chr5|150412800|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|150412741
chr5_150412900_150412959_grch38|chr5|150412959|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|150412900
chr5_150449727_150449786_grch38|chr5|150449786|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|150449727
chr5_150508082_150508141_grch38|chr5|150508141|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|150508082
chr5_150585962_150586021_grch38|chr5|150586021|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|150585962
chr5_150600276_150600335_grch38|chr5|150600335|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|150600276
chr5_150601031_150601090_grch38|chr5|150601090|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|150601031
chr5_150640611_150640670_grch38|chr5|150640670|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|150640611
chr5_150660820_150660879_grch38|chr5|150660879|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|150660820
chr5_150661202_150661261_grch38|chr5|150661261|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|150661202
chr5_150701052_150701111_grch38|chr5|150701111|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|150701052
chr5_150758996_150759055_grch38|chr5|150759055|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|150758996
chr5_150776151_150776210_grch38|chr5|150776210|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|150776151
chr5_150777844_150777903_grch38|chr5|150777903|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|150777844
chr5_150778710_150778769_grch38|chr5|150778769|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|150778710
chr5_150779091_150779150_grch38|chr5|150779150|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|150779091
chr5_150846472_150846531_grch38|chr5|150846531|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|150846472
chr5_150904857_150904916_grch38|chr5|150904916|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|150904857
chr5_150904968_150905027_grch38|chr5|150905027|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|150904968
chr5_151020542_151020601_grch38|chr5|151020601|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|151020542
chr5_151065046_151065105_grch38|chr5|151065105|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|151065046
chr5_151081024_151081083_grch38|chr5|151081083|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|151081024
chr5_151087150_151087209_grch38|chr5|151087209|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|151087150
chr5_151157769_151157828_grch38|chr5|151157828|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|151157769
chr5_151158499_151158558_grch38|chr5|151158558|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|151158499
chr5_151212085_151212144_grch38|chr5|151212144|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|151212085
chr5_151224076_151224135_grch38|chr5|151224135|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|151224076
chr5_151252755_151252814_grch38|chr5|151252814|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|151252755
chr5_151253136_151253195_grch38|chr5|151253195|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|151253136
chr5_151303756_151303815_grch38|chr5|151303815|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|151303756
chr5_151347549_151347608_grch38|chr5|151347608|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|151347549
chr5_151436997_151437056_grch38|chr5|151437056|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|151436997
chr5_151447561_151447620_grch38|chr5|151447620|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|151447561
chr5_151571401_151571460_grch38|chr5|151571460|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|151571401
chr5_151591307_151591366_grch38|chr5|151591366|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|151591307
chr5_151686905_151686964_grch38|chr5|151686964|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|151686905
chr5_151758598_151758657_grch38|chr5|151758657|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|151758598
chr5_151758598_151758657_grch38|chr5|151758657|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|151758598
chr5_151771905_151771964_grch38|chr5|151771964|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|151771905
chr5_151924798_151924857_grch38|chr5|151924857|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|151924798
chr5_151924899_151924958_grch38|chr5|151924958|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|151924899
chr5_152405269_152405328_grch38|chr5|152405328|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|152405269
chr5_153490621_153490680_grch38|chr5|153490680|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|153490621
chr5_154038900_154038959_grch38|chr5|154038959|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|154038900
chr5_154038940_154038999_grch38|chr5|154038999|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|154038940
chr5_154038940_154038999_grch38|chr5|154038999|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|154038940
chr5_154038950_154039009_grch38|chr5|154039009|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|154038950
chr5_154190686_154190745_grch38|chr5|154190745|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|154190686
chr5_154445948_154446007_grch38|chr5|154446007|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|154445948
chr5_154478216_154478275_grch38|chr5|154478275|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|154478216
chr5_154682686_154682745_grch38|chr5|154682745|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|154682686
chr5_154682930_154682989_grch38|chr5|154682989|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|154682930
chr5_154712797_154712856_grch38|chr5|154712856|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|154712797
chr5_154850587_154850646_grch38|chr5|154850646|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|154850587
chr5_154858468_154858527_grch38|chr5|154858527|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|154858468
chr5_154858578_154858637_grch38|chr5|154858637|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|154858578
chr5_154938189_154938248_grch38|chr5|154938248|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|154938189
chr5_154941044_154941103_grch38|chr5|154941103|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|154941044
chr5_156327115_156327174_grch38|chr5|156327174|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|156327115
chr5_156963216_156963275_grch38|chr5|156963275|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|156963216
chr5_156972338_156972397_grch38|chr5|156972397|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|156972338
chr5_157058445_157058504_grch38|chr5|157058504|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|157058445
chr5_157069397_157069456_grch38|chr5|157069456|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|157069397
chr5_157107307_157107366_grch38|chr5|157107366|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|157107307
chr5_157109034_157109093_grch38|chr5|157109093|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|157109034
chr5_157138784_157138843_grch38|chr5|157138843|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|157138784
chr5_157138945_157139004_grch38|chr5|157139004|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|157138945
chr5_157139447_157139506_grch38|chr5|157139506|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|157139447
chr5_157142854_157142913_grch38|chr5|157142913|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|157142854
chr5_157162214_157162273_grch38|chr5|157162273|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|157162214
chr5_157166254_157166313_grch38|chr5|157166313|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|157166254
chr5_157180791_157180850_grch38|chr5|157180850|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|157180791
chr5_157266074_157266133_grch38|chr5|157266133|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|157266074
chr5_157269331_157269390_grch38|chr5|157269390|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|157269331
chr5_157345664_157345723_grch38|chr5|157345723|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|157345664
chr5_157459989_157460048_grch38|chr5|157460048|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|157459989
chr5_157460194_157460253_grch38|chr5|157460253|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|157460194
chr5_157575765_157575824_grch38|chr5|157575824|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|157575765
chr5_157672194_157672253_grch38|chr5|157672253|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|157672194
chr5_157731376_157731435_grch38|chr5|157731435|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|157731376
chr5_157731674_157731733_grch38|chr5|157731733|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|157731674
chr5_157743693_157743752_grch38|chr5|157743752|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|157743693
chr5_157859117_157859176_grch38|chr5|157859176|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|157859117
chr5_159099770_159099829_grch38|chr5|159099829|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|159099770
chr5_159209518_159209577_grch38|chr5|159209577|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|159209518
chr5_159227666_159227725_grch38|chr5|159227725|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|159227666
chr5_159263241_159263300_grch38|chr5|159263300|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|159263241
chr5_159330477_159330536_grch38|chr5|159330536|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|159330477
chr5_159916433_159916492_grch38|chr5|159916492|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|159916433
chr5_160009106_160009165_grch38|chr5|160009165|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|160009106
chr5_160119440_160119499_grch38|chr5|160119499|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|160119440
chr5_160187336_160187395_grch38|chr5|160187395|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|160187336
chr5_160229457_160229516_grch38|chr5|160229516|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|160229457
chr5_160312554_160312613_grch38|chr5|160312613|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|160312554
chr5_160370616_160370675_grch38|chr5|160370675|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|160370616
chr5_160400035_160400094_grch38|chr5|160400094|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|160400035
chr5_160419071_160419130_grch38|chr5|160419130|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|160419071
chr5_160419359_160419418_grch38|chr5|160419418|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|160419359
chr5_160421806_160421865_grch38|chr5|160421865|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|160421806
chr5_160852196_160852255_grch38|chr5|160852255|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|160852196
chr5_160929350_160929409_grch38|chr5|160929409|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|160929350
chr5_160938599_160938658_grch38|chr5|160938658|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|160938599
chr5_161546715_161546774_grch38|chr5|161546774|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|161546715
chr5_161548285_161548344_grch38|chr5|161548344|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|161548285
chr5_161685672_161685731_grch38|chr5|161685731|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|161685672
chr5_161848071_161848130_grch38|chr5|161848130|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|161848071
chr5_162067416_162067475_grch38|chr5|162067475|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|162067416
chr5_162067724_162067783_grch38|chr5|162067783|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|162067724
chr5_163437546_163437605_grch38|chr5|163437605|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|163437546
chr5_163460080_163460139_grch38|chr5|163460139|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|163460080
chr5_163460594_163460653_grch38|chr5|163460653|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|163460594
chr5_163503265_163503324_grch38|chr5|163503324|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|163503265
chr5_163505570_163505629_grch38|chr5|163505629|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|163505570
chr5_167754880_167754939_grch38|chr5|167754939|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|167754880
chr5_168291596_168291655_grch38|chr5|168291655|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|168291596
chr5_168486422_168486481_grch38|chr5|168486481|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|168486422
chr5_168579318_168579377_grch38|chr5|168579377|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|168579318
chr5_168579593_168579652_grch38|chr5|168579652|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|168579593
chr5_169300812_169300871_grch38|chr5|169300871|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|169300812
chr5_169301129_169301188_grch38|chr5|169301188|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|169301129
chr5_169583591_169583650_grch38|chr5|169583650|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|169583591
chr5_169583739_169583798_grch38|chr5|169583798|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|169583739
chr5_169637226_169637285_grch38|chr5|169637285|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|169637226
chr5_170105848_170105907_grch38|chr5|170105907|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|170105848
chr5_170229088_170229147_grch38|chr5|170229147|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|170229088
chr5_170232936_170232995_grch38|chr5|170232995|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|170232936
chr5_170297721_170297780_grch38|chr5|170297780|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|170297721
chr5_170298242_170298301_grch38|chr5|170298301|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|170298242
chr5_170353438_170353497_grch38|chr5|170353497|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|170353438
chr5_170389645_170389704_grch38|chr5|170389704|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|170389645
chr5_170503982_170504041_grch38|chr5|170504041|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|170503982
chr5_170637674_170637733_grch38|chr5|170637733|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|170637674
chr5_170783676_170783735_grch38|chr5|170783735|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|170783676
chr5_170861811_170861870_grch38|chr5|170861870|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|170861811
chr5_170861977_170862036_grch38|chr5|170862036|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|170861977
chr5_171309199_171309258_grch38|chr5|171309258|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|171309199
chr5_171387804_171387863_grch38|chr5|171387863|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|171387804
chr5_171419598_171419657_grch38|chr5|171419657|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|171419598
chr5_172006628_172006687_grch38|chr5|172006687|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|172006628
chr5_172006846_172006905_grch38|chr5|172006905|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|172006846
chr5_172188186_172188245_grch38|chr5|172188245|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|172188186
chr5_172188326_172188385_grch38|chr5|172188385|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|172188326
chr5_172283751_172283810_grch38|chr5|172283810|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|172283751
chr5_172283970_172284029_grch38|chr5|172284029|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|172283970
chr5_172284097_172284156_grch38|chr5|172284156|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|172284097
chr5_172454503_172454562_grch38|chr5|172454562|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|172454503
chr5_172641222_172641281_grch38|chr5|172641281|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|172641222
chr5_172656726_172656785_grch38|chr5|172656785|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|172656726
chr5_172771185_172771244_grch38|chr5|172771244|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|172771185
chr5_172834295_172834354_grch38|chr5|172834354|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|172834295
chr5_172931017_172931076_grch38|chr5|172931076|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|172931017
chr5_172952148_172952207_grch38|chr5|172952207|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|172952148
chr5_172958508_172958567_grch38|chr5|172958567|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|172958508
chr5_172959375_172959434_grch38|chr5|172959434|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|172959375
chr5_172983747_172983806_grch38|chr5|172983806|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|172983747
chr5_173056341_173056400_grch38|chr5|173056400|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|173056341
chr5_173075792_173075851_grch38|chr5|173075851|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|173075792
chr5_173144488_173144547_grch38|chr5|173144547|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|173144488
chr5_173235196_173235255_grch38|chr5|173235255|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|173235196
chr5_173235388_173235447_grch38|chr5|173235447|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|173235388
chr5_173328404_173328463_grch38|chr5|173328463|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|173328404
chr5_173329555_173329614_grch38|chr5|173329614|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|173329555
chr5_173616640_173616699_grch38|chr5|173616699|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|173616640
chr5_173746166_173746225_grch38|chr5|173746225|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|173746166
chr5_173888300_173888359_grch38|chr5|173888359|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|173888300
chr5_173905199_173905258_grch38|chr5|173905258|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|173905199
chr5_173964130_173964189_grch38|chr5|173964189|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|173964130
chr5_173989121_173989180_grch38|chr5|173989180|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|173989121
chr5_174045671_174045730_grch38|chr5|174045730|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|174045671
chr5_174724573_174724632_grch38|chr5|174724632|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|174724573
chr5_175478520_175478579_grch38|chr5|175478579|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|175478520
chr5_175657748_175657807_grch38|chr5|175657807|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|175657748
chr5_175658024_175658083_grch38|chr5|175658083|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|175658024
chr5_175796250_175796309_grch38|chr5|175796309|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|175796250
chr5_175796682_175796741_grch38|chr5|175796741|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|175796682
chr5_175871529_175871588_grch38|chr5|175871588|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|175871529
chr5_175968262_175968321_grch38|chr5|175968321|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|175968262
chr5_176238394_176238453_grch38|chr5|176238453|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|176238394
chr5_176361754_176361813_grch38|chr5|176361813|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|176361754
chr5_176388588_176388647_grch38|chr5|176388647|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|176388588
chr5_176388702_176388761_grch38|chr5|176388761|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|176388702
chr5_176388987_176389046_grch38|chr5|176389046|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|176388987
chr5_176416395_176416454_grch38|chr5|176416454|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|176416395
chr5_176416529_176416588_grch38|chr5|176416588|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|176416529
chr5_176448336_176448395_grch38|chr5|176448395|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|176448336
chr5_176536638_176536697_grch38|chr5|176536697|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|176536638
chr5_176537392_176537451_grch38|chr5|176537451|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|176537392
chr5_176542462_176542521_grch38|chr5|176542521|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|176542462
chr5_176549293_176549352_grch38|chr5|176549352|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|176549293
chr5_176610144_176610203_grch38|chr5|176610203|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|176610144
chr5_176630524_176630583_grch38|chr5|176630583|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|176630524
chr5_176647435_176647494_grch38|chr5|176647494|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|176647435
chr5_176810512_176810571_grch38|chr5|176810571|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|176810512
chr5_176899336_176899395_grch38|chr5|176899395|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|176899336
chr5_176994648_176994707_grch38|chr5|176994707|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|176994648
chr5_177006333_177006392_grch38|chr5|177006392|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|177006333
chr5_177006591_177006650_grch38|chr5|177006650|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|177006591
chr5_177006724_177006783_grch38|chr5|177006783|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|177006724
chr5_177022592_177022651_grch38|chr5|177022651|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|177022592
chr5_177022647_177022706_grch38|chr5|177022706|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|177022647
chr5_177086867_177086926_grch38|chr5|177086926|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|177086867
chr5_177087318_177087377_grch38|chr5|177087377|promoter|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|177087318
