chr|end|id|source|source_url|start|taxon_id
chr3R|30052709|CHR3R_30052650_30052709_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30052650|7227
chr3R|30055981|CHR3R_30055922_30055981_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30055922|7227
chr3R|30056082|CHR3R_30056023_30056082_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30056023|7227
chr3R|30056873|CHR3R_30056814_30056873_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30056814|7227
chr3R|30058325|CHR3R_30058266_30058325_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30058266|7227
chr3R|30062932|CHR3R_30062873_30062932_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30062873|7227
chr3R|30099512|CHR3R_30099453_30099512_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30099453|7227
chr3R|30123327|CHR3R_30123268_30123327_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30123268|7227
chr3R|30124813|CHR3R_30124754_30124813_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30124754|7227
chr3R|30129154|CHR3R_30129095_30129154_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30129095|7227
chr3R|30132407|CHR3R_30132348_30132407_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30132348|7227
chr3R|30134320|CHR3R_30134261_30134320_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30134261|7227
chr3R|30134629|CHR3R_30134570_30134629_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30134570|7227
chr3R|30149657|CHR3R_30149598_30149657_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30149598|7227
chr3R|30152073|CHR3R_30152014_30152073_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30152014|7227
chr3R|30160544|CHR3R_30160485_30160544_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30160485|7227
chr3R|30166463|CHR3R_30166404_30166463_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30166404|7227
chr3R|30171252|CHR3R_30171193_30171252_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30171193|7227
chr3R|30174586|CHR3R_30174527_30174586_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30174527|7227
chr3R|30177727|CHR3R_30177668_30177727_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30177668|7227
chr3R|30177897|CHR3R_30177838_30177897_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30177838|7227
chr3R|30180265|CHR3R_30180206_30180265_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30180206|7227
chr3R|30191123|CHR3R_30191064_30191123_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30191064|7227
chr3R|30191227|CHR3R_30191168_30191227_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30191168|7227
chr3R|30196294|CHR3R_30196235_30196294_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30196235|7227
chr3R|30203042|CHR3R_30202983_30203042_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30202983|7227
chr3R|30208779|CHR3R_30208720_30208779_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30208720|7227
chr3R|30208990|CHR3R_30208931_30208990_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30208931|7227
chr3R|30209959|CHR3R_30209900_30209959_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30209900|7227
chr3R|30210885|CHR3R_30210826_30210885_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30210826|7227
chr3R|30212167|CHR3R_30212108_30212167_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30212108|7227
chr3R|30213845|CHR3R_30213786_30213845_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30213786|7227
chr3R|30216495|CHR3R_30216436_30216495_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30216436|7227
chr3R|30237803|CHR3R_30237744_30237803_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30237744|7227
chr3R|30243359|CHR3R_30243300_30243359_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30243300|7227
chr3R|30246752|CHR3R_30246693_30246752_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30246693|7227
chr3R|30249592|CHR3R_30249533_30249592_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30249533|7227
chr3R|30250958|CHR3R_30250899_30250958_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30250899|7227
chr3R|30251101|CHR3R_30251042_30251101_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30251042|7227
chr3R|30253170|CHR3R_30253111_30253170_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30253111|7227
chr3R|30277944|CHR3R_30277885_30277944_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30277885|7227
chr3R|30306687|CHR3R_30306628_30306687_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30306628|7227
chr3R|30357862|CHR3R_30357803_30357862_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30357803|7227
chr3R|30387672|CHR3R_30387613_30387672_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30387613|7227
chr3R|30387815|CHR3R_30387756_30387815_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30387756|7227
chr3R|30388153|CHR3R_30388094_30388153_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30388094|7227
chr3R|30388292|CHR3R_30388233_30388292_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30388233|7227
chr3R|30388841|CHR3R_30388782_30388841_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30388782|7227
chr3R|30389154|CHR3R_30389095_30389154_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30389095|7227
chr3R|30423020|CHR3R_30422961_30423020_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30422961|7227
chr3R|30423918|CHR3R_30423859_30423918_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30423859|7227
chr3R|30423963|CHR3R_30423904_30423963_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30423904|7227
chr3R|30425233|CHR3R_30425174_30425233_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30425174|7227
chr3R|30428192|CHR3R_30428133_30428192_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30428133|7227
chr3R|30428836|CHR3R_30428777_30428836_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30428777|7227
chr3R|30432061|CHR3R_30432002_30432061_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30432002|7227
chr3R|30443661|CHR3R_30443602_30443661_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30443602|7227
chr3R|30445118|CHR3R_30445059_30445118_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30445059|7227
chr3R|30450444|CHR3R_30450385_30450444_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30450385|7227
chr3R|30453814|CHR3R_30453755_30453814_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30453755|7227
chr3R|30459279|CHR3R_30459220_30459279_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30459220|7227
chr3R|30459799|CHR3R_30459740_30459799_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30459740|7227
chr3R|30460479|CHR3R_30460420_30460479_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30460420|7227
chr3R|30466062|CHR3R_30466003_30466062_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30466003|7227
chr3R|30476702|CHR3R_30476643_30476702_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30476643|7227
chr3R|30487974|CHR3R_30487915_30487974_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30487915|7227
chr3R|30488975|CHR3R_30488916_30488975_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30488916|7227
chr3R|30490086|CHR3R_30490027_30490086_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30490027|7227
chr3R|30496221|CHR3R_30496162_30496221_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30496162|7227
chr3R|30500384|CHR3R_30500325_30500384_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30500325|7227
chr3R|30503575|CHR3R_30503516_30503575_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30503516|7227
chr3R|30505708|CHR3R_30505649_30505708_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30505649|7227
chr3R|30505986|CHR3R_30505927_30505986_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30505927|7227
chr3R|30508079|CHR3R_30508020_30508079_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30508020|7227
chr3R|30512274|CHR3R_30512215_30512274_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30512215|7227
chr3R|30514418|CHR3R_30514359_30514418_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30514359|7227
chr3R|30514793|CHR3R_30514734_30514793_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30514734|7227
chr3R|30527085|CHR3R_30527026_30527085_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30527026|7227
chr3R|30532624|CHR3R_30532565_30532624_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30532565|7227
chr3R|30532894|CHR3R_30532835_30532894_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30532835|7227
chr3R|30538969|CHR3R_30538910_30538969_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30538910|7227
chr3R|30546416|CHR3R_30546357_30546416_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30546357|7227
chr3R|30546974|CHR3R_30546915_30546974_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30546915|7227
chr3R|30560248|CHR3R_30560189_30560248_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30560189|7227
chr3R|30563218|CHR3R_30563159_30563218_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30563159|7227
chr3R|30571153|CHR3R_30571094_30571153_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30571094|7227
chr3R|30579417|CHR3R_30579358_30579417_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30579358|7227
chr3R|30579646|CHR3R_30579587_30579646_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30579587|7227
chr3R|30583732|CHR3R_30583673_30583732_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30583673|7227
chr3R|30587348|CHR3R_30587289_30587348_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30587289|7227
chr3R|30596068|CHR3R_30596009_30596068_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30596009|7227
chr3R|30600345|CHR3R_30600286_30600345_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30600286|7227
chr3R|30601525|CHR3R_30601466_30601525_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30601466|7227
chr3R|30602183|CHR3R_30602124_30602183_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30602124|7227
chr3R|30604148|CHR3R_30604089_30604148_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30604089|7227
chr3R|30606228|CHR3R_30606169_30606228_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30606169|7227
chr3R|30621972|CHR3R_30621913_30621972_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30621913|7227
chr3R|30628996|CHR3R_30628937_30628996_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30628937|7227
chr3R|30645951|CHR3R_30645892_30645951_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30645892|7227
chr3R|30648600|CHR3R_30648541_30648600_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30648541|7227
chr3R|30649110|CHR3R_30649051_30649110_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30649051|7227
chr3R|30649947|CHR3R_30649888_30649947_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30649888|7227
chr3R|30690654|CHR3R_30690595_30690654_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30690595|7227
chr3R|30695534|CHR3R_30695475_30695534_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30695475|7227
chr3R|30697173|CHR3R_30697114_30697173_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30697114|7227
chr3R|30706190|CHR3R_30706131_30706190_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30706131|7227
chr3R|30726161|CHR3R_30726102_30726161_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30726102|7227
chr3R|30731235|CHR3R_30731176_30731235_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30731176|7227
chr3R|30742897|CHR3R_30742838_30742897_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30742838|7227
chr3R|30745307|CHR3R_30745248_30745307_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30745248|7227
chr3R|30746335|CHR3R_30746276_30746335_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30746276|7227
chr3R|30765942|CHR3R_30765883_30765942_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30765883|7227
chr3R|30783238|CHR3R_30783179_30783238_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30783179|7227
chr3R|30806668|CHR3R_30806609_30806668_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30806609|7227
chr3R|30807154|CHR3R_30807095_30807154_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30807095|7227
chr3R|30808637|CHR3R_30808578_30808637_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30808578|7227
chr3R|30817625|CHR3R_30817566_30817625_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30817566|7227
chr3R|30822483|CHR3R_30822424_30822483_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30822424|7227
chr3R|30823604|CHR3R_30823545_30823604_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30823545|7227
chr3R|30827839|CHR3R_30827780_30827839_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30827780|7227
chr3R|30852354|CHR3R_30852295_30852354_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30852295|7227
chr3R|30867536|CHR3R_30867477_30867536_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30867477|7227
chr3R|30872415|CHR3R_30872356_30872415_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30872356|7227
chr3R|30876249|CHR3R_30876190_30876249_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30876190|7227
chr3R|30881136|CHR3R_30881077_30881136_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30881077|7227
chr3R|30883531|CHR3R_30883472_30883531_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30883472|7227
chr3R|30888863|CHR3R_30888804_30888863_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30888804|7227
chr3R|30889055|CHR3R_30888996_30889055_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30888996|7227
chr3R|30894056|CHR3R_30893997_30894056_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30893997|7227
chr3R|30912766|CHR3R_30912707_30912766_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30912707|7227
chr3R|30936586|CHR3R_30936527_30936586_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30936527|7227
chr3R|30937167|CHR3R_30937108_30937167_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30937108|7227
chr3R|30959698|CHR3R_30959639_30959698_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30959639|7227
chr3R|30964372|CHR3R_30964313_30964372_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30964313|7227
chr3R|30990027|CHR3R_30989968_30990027_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30989968|7227
chr3R|30992530|CHR3R_30992471_30992530_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|30992471|7227
chr3R|31016886|CHR3R_31016827_31016886_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|31016827|7227
chr3R|31035370|CHR3R_31035311_31035370_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|31035311|7227
chr3R|31039386|CHR3R_31039327_31039386_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|31039327|7227
chr3R|31048943|CHR3R_31048884_31048943_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|31048884|7227
chr3R|31049796|CHR3R_31049737_31049796_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|31049737|7227
chr3R|31053936|CHR3R_31053877_31053936_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|31053877|7227
chr3R|31061212|CHR3R_31061153_31061212_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|31061153|7227
chr3R|31065270|CHR3R_31065211_31065270_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|31065211|7227
chr3R|31097362|CHR3R_31097303_31097362_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|31097303|7227
chr3R|31109237|CHR3R_31109178_31109237_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|31109178|7227
chr3R|31123529|CHR3R_31123470_31123529_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|31123470|7227
chr3R|31126161|CHR3R_31126102_31126161_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|31126102|7227
chr3R|31130469|CHR3R_31130410_31130469_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|31130410|7227
chr3R|31130758|CHR3R_31130699_31130758_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|31130699|7227
chr3R|31134391|CHR3R_31134332_31134391_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|31134332|7227
chr3R|31168653|CHR3R_31168594_31168653_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|31168594|7227
chr3R|31169149|CHR3R_31169090_31169149_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|31169090|7227
chr3R|31193369|CHR3R_31193310_31193369_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|31193310|7227
chr3R|31195523|CHR3R_31195464_31195523_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|31195464|7227
chr3R|31195811|CHR3R_31195752_31195811_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|31195752|7227
chr3R|31196928|CHR3R_31196869_31196928_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|31196869|7227
chr3R|31210567|CHR3R_31210508_31210567_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|31210508|7227
chr3R|31213402|CHR3R_31213343_31213402_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|31213343|7227
chr3R|31213483|CHR3R_31213424_31213483_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|31213424|7227
chr3R|31215991|CHR3R_31215932_31215991_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|31215932|7227
chr3R|31219126|CHR3R_31219067_31219126_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|31219067|7227
chr3R|31219607|CHR3R_31219548_31219607_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|31219548|7227
chr3R|31220716|CHR3R_31220657_31220716_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|31220657|7227
chr3R|31232320|CHR3R_31232261_31232320_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|31232261|7227
chr3R|31235426|CHR3R_31235367_31235426_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|31235367|7227
chr3R|31252223|CHR3R_31252164_31252223_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|31252164|7227
chr3R|31252653|CHR3R_31252594_31252653_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|31252594|7227
chr3R|31252891|CHR3R_31252832_31252891_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|31252832|7227
chr3R|31254928|CHR3R_31254869_31254928_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|31254869|7227
chr3R|31255156|CHR3R_31255097_31255156_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|31255097|7227
chr3R|31257609|CHR3R_31257550_31257609_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|31257550|7227
chr3R|31260238|CHR3R_31260179_31260238_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|31260179|7227
chr3R|31262629|CHR3R_31262570_31262629_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|31262570|7227
chr3R|31265742|CHR3R_31265683_31265742_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|31265683|7227
chr3R|31305444|CHR3R_31305385_31305444_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|31305385|7227
chr3R|31311168|CHR3R_31311109_31311168_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|31311109|7227
chr3R|31372439|CHR3R_31372380_31372439_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|31372380|7227
chr3R|31382121|CHR3R_31382062_31382121_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|31382062|7227
chr3R|31384411|CHR3R_31384352_31384411_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|31384352|7227
chr3R|31393581|CHR3R_31393522_31393581_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|31393522|7227
chr3R|31395347|CHR3R_31395288_31395347_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|31395288|7227
chr3R|31395672|CHR3R_31395613_31395672_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|31395613|7227
chr3R|31404617|CHR3R_31404558_31404617_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|31404558|7227
chr3R|31404832|CHR3R_31404773_31404832_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|31404773|7227
chr3R|31405259|CHR3R_31405200_31405259_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|31405200|7227
chr3R|31405544|CHR3R_31405485_31405544_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|31405485|7227
chr3R|31462226|CHR3R_31462167_31462226_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|31462167|7227
chr3R|31463041|CHR3R_31462982_31463041_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|31462982|7227
chr3R|31463311|CHR3R_31463252_31463311_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|31463252|7227
chr3R|31499251|CHR3R_31499192_31499251_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|31499192|7227
chr3R|31499401|CHR3R_31499342_31499401_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|31499342|7227
chr3R|31543042|CHR3R_31542983_31543042_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|31542983|7227
chr3R|31543173|CHR3R_31543114_31543173_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|31543114|7227
chr3R|31572153|CHR3R_31572094_31572153_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|31572094|7227
chr3R|31580723|CHR3R_31580664_31580723_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|31580664|7227
chr3R|31580953|CHR3R_31580894_31580953_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|31580894|7227
chr3R|31588712|CHR3R_31588653_31588712_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|31588653|7227
chr3R|31590511|CHR3R_31590452_31590511_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|31590452|7227
chr3R|31592929|CHR3R_31592870_31592929_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|31592870|7227
chr3R|31596246|CHR3R_31596187_31596246_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|31596187|7227
chr3R|31609862|CHR3R_31609803_31609862_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|31609803|7227
