id|chr|end|exon_id|exon_number|gene_id|label|source|source_url|start|transcript_id
ense00003875940|chr20|10894844|ENSE00003875940|2|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10894616|ENST00000653164
ense00001632701|chr20|10894020|ENSE00001632701|3|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10893965|ENST00000653164
ense00003858965|chr20|10890280|ENSE00003858965|4|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10890179|ENST00000653164
ense00003855791|chr20|10890049|ENSE00003855791|5|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10889949|ENST00000653164
ense00001717296|chr20|10909272|ENSE00001717296|1|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10908966|ENST00000655050
ense00001647316|chr20|10897167|ENSE00001647316|2|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10897106|ENST00000655050
ense00001755268|chr20|10896400|ENSE00001755268|3|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10896015|ENST00000655050
ense00003875940|chr20|10894844|ENSE00003875940|4|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10894616|ENST00000655050
ense00001632701|chr20|10894020|ENSE00001632701|5|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10893965|ENST00000655050
ense00003874230|chr20|10890280|ENSE00003874230|6|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10889949|ENST00000655050
ense00003854327|chr20|10909267|ENSE00003854327|1|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10908966|ENST00000655890
ense00003855578|chr20|10908401|ENSE00003855578|2|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10908360|ENST00000655890
ense00003869211|chr20|10908250|ENSE00003869211|3|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10908206|ENST00000655890
ense00003885077|chr20|10907641|ENSE00003885077|4|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10907579|ENST00000655890
ense00001647316|chr20|10897167|ENSE00001647316|5|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10897106|ENST00000655890
ense00001755268|chr20|10896400|ENSE00001755268|6|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10896015|ENST00000655890
ense00001696451|chr20|10894862|ENSE00001696451|7|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10894616|ENST00000655890
ense00001632701|chr20|10894020|ENSE00001632701|8|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10893965|ENST00000655890
ense00003858785|chr20|10890280|ENSE00003858785|9|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10889953|ENST00000655890
ense00003868539|chr20|10909234|ENSE00003868539|1|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10908966|ENST00000656902
ense00001647316|chr20|10897167|ENSE00001647316|2|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10897106|ENST00000656902
ense00001755268|chr20|10896400|ENSE00001755268|3|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10896015|ENST00000656902
ense00001696451|chr20|10894862|ENSE00001696451|4|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10894616|ENST00000656902
ense00003862729|chr20|10894020|ENSE00003862729|5|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10893915|ENST00000656902
ense00003880039|chr20|10909277|ENSE00003880039|1|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10908966|ENST00000653414
ense00003855578|chr20|10908401|ENSE00003855578|2|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10908360|ENST00000653414
ense00003869211|chr20|10908250|ENSE00003869211|3|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10908206|ENST00000653414
ense00003885077|chr20|10907641|ENSE00003885077|4|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10907579|ENST00000653414
ense00001647316|chr20|10897167|ENSE00001647316|5|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10897106|ENST00000653414
ense00001755268|chr20|10896400|ENSE00001755268|6|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10896015|ENST00000653414
ense00003875940|chr20|10894844|ENSE00003875940|7|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10894616|ENST00000653414
ense00003862729|chr20|10894020|ENSE00003862729|8|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10893915|ENST00000653414
ense00001717296|chr20|10909272|ENSE00001717296|1|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10908966|ENST00000656524
ense00003885077|chr20|10907641|ENSE00003885077|2|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10907579|ENST00000656524
ense00001647316|chr20|10897167|ENSE00001647316|3|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10897106|ENST00000656524
ense00001755268|chr20|10896400|ENSE00001755268|4|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10896015|ENST00000656524
ense00001696451|chr20|10894862|ENSE00001696451|5|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10894616|ENST00000656524
ense00003879076|chr20|10894020|ENSE00003879076|6|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10893917|ENST00000656524
ense00001717296|chr20|10909272|ENSE00001717296|1|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10908966|ENST00000665608
ense00003855578|chr20|10908401|ENSE00003855578|2|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10908360|ENST00000665608
ense00003869211|chr20|10908250|ENSE00003869211|3|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10908206|ENST00000665608
ense00003885077|chr20|10907641|ENSE00003885077|4|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10907579|ENST00000665608
ense00001647316|chr20|10897167|ENSE00001647316|5|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10897106|ENST00000665608
ense00001755268|chr20|10896400|ENSE00001755268|6|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10896015|ENST00000665608
ense00001696451|chr20|10894862|ENSE00001696451|7|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10894616|ENST00000665608
ense00003879076|chr20|10894020|ENSE00003879076|8|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10893917|ENST00000665608
ense00001717296|chr20|10909272|ENSE00001717296|1|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10908966|ENST00000662420
ense00001647316|chr20|10897167|ENSE00001647316|2|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10897106|ENST00000662420
ense00001755268|chr20|10896400|ENSE00001755268|3|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10896015|ENST00000662420
ense00003875940|chr20|10894844|ENSE00003875940|4|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10894616|ENST00000662420
ense00003879076|chr20|10894020|ENSE00003879076|5|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10893917|ENST00000662420
ense00003880039|chr20|10909277|ENSE00003880039|1|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10908966|ENST00000657238
ense00003885077|chr20|10907641|ENSE00003885077|2|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10907579|ENST00000657238
ense00001647316|chr20|10897167|ENSE00001647316|3|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10897106|ENST00000657238
ense00001755268|chr20|10896400|ENSE00001755268|4|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10896015|ENST00000657238
ense00003875940|chr20|10894844|ENSE00003875940|5|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10894616|ENST00000657238
ense00003879076|chr20|10894020|ENSE00003879076|6|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10893917|ENST00000657238
ense00003857611|chr20|10909279|ENSE00003857611|1|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10908966|ENST00000663360
ense00003855578|chr20|10908401|ENSE00003855578|2|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10908360|ENST00000663360
ense00003869211|chr20|10908250|ENSE00003869211|3|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10908206|ENST00000663360
ense00001647316|chr20|10897167|ENSE00001647316|4|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10897106|ENST00000663360
ense00001755268|chr20|10896400|ENSE00001755268|5|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10896015|ENST00000663360
ense00003875940|chr20|10894844|ENSE00003875940|6|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10894616|ENST00000663360
ense00003879076|chr20|10894020|ENSE00003879076|7|ENSG00000232900|exon|GENCODE|https://www.gencodegenes.org/human/|10893917|ENST00000663360
ense00001554708|chr20|10889088|ENSE00001554708|1|ENSG00000217809|exon|GENCODE|https://www.gencodegenes.org/human/|10888582|ENST00000406588
ense00003878601|chr20|10996539|ENSE00003878601|1|ENSG00000125899|exon|GENCODE|https://www.gencodegenes.org/human/|10996293|ENST00000659767
ense00003872201|chr20|10998698|ENSE00003872201|2|ENSG00000125899|exon|GENCODE|https://www.gencodegenes.org/human/|10998321|ENST00000659767
ense00001476839|chr20|11027906|ENSE00001476839|3|ENSG00000125899|exon|GENCODE|https://www.gencodegenes.org/human/|11027751|ENST00000659767
ense00001476835|chr20|11028284|ENSE00001476835|4|ENSG00000125899|exon|GENCODE|https://www.gencodegenes.org/human/|11028162|ENST00000659767
ense00003885250|chr20|11029455|ENSE00003885250|5|ENSG00000125899|exon|GENCODE|https://www.gencodegenes.org/human/|11029191|ENST00000659767
ense00003861121|chr20|10998698|ENSE00003861121|1|ENSG00000125899|exon|GENCODE|https://www.gencodegenes.org/human/|10998587|ENST00000662726
ense00003877876|chr20|11001281|ENSE00003877876|2|ENSG00000125899|exon|GENCODE|https://www.gencodegenes.org/human/|11000760|ENST00000662726
ense00003873246|chr20|11026574|ENSE00003873246|3|ENSG00000125899|exon|GENCODE|https://www.gencodegenes.org/human/|11026445|ENST00000662726
ense00001476839|chr20|11027906|ENSE00001476839|4|ENSG00000125899|exon|GENCODE|https://www.gencodegenes.org/human/|11027751|ENST00000662726
ense00001476835|chr20|11028284|ENSE00001476835|5|ENSG00000125899|exon|GENCODE|https://www.gencodegenes.org/human/|11028162|ENST00000662726
ense00001476832|chr20|11029366|ENSE00001476832|6|ENSG00000125899|exon|GENCODE|https://www.gencodegenes.org/human/|11029191|ENST00000662726
ense00003859684|chr20|11026574|ENSE00003859684|1|ENSG00000125899|exon|GENCODE|https://www.gencodegenes.org/human/|11026443|ENST00000378252
ense00001476839|chr20|11027906|ENSE00001476839|2|ENSG00000125899|exon|GENCODE|https://www.gencodegenes.org/human/|11027751|ENST00000378252
ense00001476835|chr20|11028284|ENSE00001476835|3|ENSG00000125899|exon|GENCODE|https://www.gencodegenes.org/human/|11028162|ENST00000378252
ense00003885250|chr20|11029455|ENSE00003885250|4|ENSG00000125899|exon|GENCODE|https://www.gencodegenes.org/human/|11029191|ENST00000378252
ense00003468041|chr20|11001763|ENSE00003468041|1|ENSG00000270777|exon|GENCODE|https://www.gencodegenes.org/human/|11001304|ENST00000605338
ense00001714632|chr20|11301525|ENSE00001714632|1|ENSG00000230990|exon|GENCODE|https://www.gencodegenes.org/human/|11301440|ENST00000444792
ense00001791334|chr20|11294734|ENSE00001791334|2|ENSG00000230990|exon|GENCODE|https://www.gencodegenes.org/human/|11294636|ENST00000444792
ense00001604695|chr20|11286779|ENSE00001604695|3|ENSG00000230990|exon|GENCODE|https://www.gencodegenes.org/human/|11286662|ENST00000444792
ense00001675896|chr20|11273383|ENSE00001675896|4|ENSG00000230990|exon|GENCODE|https://www.gencodegenes.org/human/|11273334|ENST00000444792
ense00001715569|chr20|11271283|ENSE00001715569|5|ENSG00000230990|exon|GENCODE|https://www.gencodegenes.org/human/|11271205|ENST00000444792
ense00001743391|chr20|11270678|ENSE00001743391|6|ENSG00000230990|exon|GENCODE|https://www.gencodegenes.org/human/|11270259|ENST00000444792
ense00001766527|chr20|11268882|ENSE00001766527|7|ENSG00000230990|exon|GENCODE|https://www.gencodegenes.org/human/|11268750|ENST00000444792
ense00001669309|chr20|11234289|ENSE00001669309|8|ENSG00000230990|exon|GENCODE|https://www.gencodegenes.org/human/|11234170|ENST00000444792
ense00003875227|chr20|11273385|ENSE00003875227|1|ENSG00000230990|exon|GENCODE|https://www.gencodegenes.org/human/|11273334|ENST00000666460
ense00001766527|chr20|11268882|ENSE00001766527|2|ENSG00000230990|exon|GENCODE|https://www.gencodegenes.org/human/|11268750|ENST00000666460
ense00003877932|chr20|11265429|ENSE00003877932|3|ENSG00000230990|exon|GENCODE|https://www.gencodegenes.org/human/|11264944|ENST00000666460
ense00003857464|chr20|11273404|ENSE00003857464|1|ENSG00000230990|exon|GENCODE|https://www.gencodegenes.org/human/|11273334|ENST00000412405
ense00001766527|chr20|11268882|ENSE00001766527|2|ENSG00000230990|exon|GENCODE|https://www.gencodegenes.org/human/|11268750|ENST00000412405
ense00001663715|chr20|11266443|ENSE00001663715|3|ENSG00000230990|exon|GENCODE|https://www.gencodegenes.org/human/|11264950|ENST00000412405
ense00003851374|chr20|11273401|ENSE00003851374|1|ENSG00000230990|exon|GENCODE|https://www.gencodegenes.org/human/|11273334|ENST00000667330
ense00001766527|chr20|11268882|ENSE00001766527|2|ENSG00000230990|exon|GENCODE|https://www.gencodegenes.org/human/|11268750|ENST00000667330
ense00003869675|chr20|11267368|ENSE00003869675|3|ENSG00000230990|exon|GENCODE|https://www.gencodegenes.org/human/|11266661|ENST00000667330
ense00001656386|chr20|11345855|ENSE00001656386|1|ENSG00000235544|exon|GENCODE|https://www.gencodegenes.org/human/|11345383|ENST00000451072
ense00003779473|chr20|11541647|ENSE00003779473|1|ENSG00000282478|exon|GENCODE|https://www.gencodegenes.org/human/|11541487|ENST00000632608
ense00003782240|chr20|11540564|ENSE00003782240|2|ENSG00000282478|exon|GENCODE|https://www.gencodegenes.org/human/|11540461|ENST00000632608
ense00003777435|chr20|11536435|ENSE00003777435|3|ENSG00000282478|exon|GENCODE|https://www.gencodegenes.org/human/|11536406|ENST00000632608
ense00003865904|chr20|11581335|ENSE00003865904|1|ENSG00000287754|exon|GENCODE|https://www.gencodegenes.org/human/|11581118|ENST00000661821
ense00003880904|chr20|11579485|ENSE00003880904|2|ENSG00000287754|exon|GENCODE|https://www.gencodegenes.org/human/|11579232|ENST00000661821
ense00003867358|chr20|11569582|ENSE00003867358|3|ENSG00000287754|exon|GENCODE|https://www.gencodegenes.org/human/|11566484|ENST00000661821
ense00003597548|chr20|11609048|ENSE00003597548|1|ENSG00000271397|exon|GENCODE|https://www.gencodegenes.org/human/|11608436|ENST00000603272
ense00001610804|chr20|11621477|ENSE00001610804|1|ENSG00000237256|exon|GENCODE|https://www.gencodegenes.org/human/|11621051|ENST00000437662
ense00002585488|chr20|11687323|ENSE00002585488|1|ENSG00000261411|exon|GENCODE|https://www.gencodegenes.org/human/|11685144|ENST00000569833
ense00002572773|chr20|11810426|ENSE00002572773|1|ENSG00000228422|exon|GENCODE|https://www.gencodegenes.org/human/|11810180|ENST00000558175
ense00002571549|chr20|11800911|ENSE00002571549|2|ENSG00000228422|exon|GENCODE|https://www.gencodegenes.org/human/|11800463|ENST00000558175
ense00003868655|chr20|11827689|ENSE00003868655|1|ENSG00000228422|exon|GENCODE|https://www.gencodegenes.org/human/|11827287|ENST00000663254
ense00001782602|chr20|11810439|ENSE00001782602|2|ENSG00000228422|exon|GENCODE|https://www.gencodegenes.org/human/|11809987|ENST00000663254
ense00003852653|chr20|11869034|ENSE00003852653|1|ENSG00000228422|exon|GENCODE|https://www.gencodegenes.org/human/|11868968|ENST00000659465
ense00001782602|chr20|11810439|ENSE00001782602|2|ENSG00000228422|exon|GENCODE|https://www.gencodegenes.org/human/|11809987|ENST00000659465
ense00003843982|chr20|11878371|ENSE00003843982|1|ENSG00000228422|exon|GENCODE|https://www.gencodegenes.org/human/|11878258|ENST00000427835
ense00003847207|chr20|11873217|ENSE00003847207|2|ENSG00000228422|exon|GENCODE|https://www.gencodegenes.org/human/|11873147|ENST00000427835
ense00003842959|chr20|11872193|ENSE00003842959|3|ENSG00000228422|exon|GENCODE|https://www.gencodegenes.org/human/|11871899|ENST00000427835
ense00003849987|chr20|11870727|ENSE00003849987|4|ENSG00000228422|exon|GENCODE|https://www.gencodegenes.org/human/|11870645|ENST00000427835
ense00001672591|chr20|11849658|ENSE00001672591|5|ENSG00000228422|exon|GENCODE|https://www.gencodegenes.org/human/|11849507|ENST00000427835
ense00001782602|chr20|11810439|ENSE00001782602|6|ENSG00000228422|exon|GENCODE|https://www.gencodegenes.org/human/|11809987|ENST00000427835
ense00003875421|chr20|11878371|ENSE00003875421|1|ENSG00000228422|exon|GENCODE|https://www.gencodegenes.org/human/|11878254|ENST00000656506
ense00003849987|chr20|11870727|ENSE00003849987|2|ENSG00000228422|exon|GENCODE|https://www.gencodegenes.org/human/|11870645|ENST00000656506
ense00003851555|chr20|11810439|ENSE00003851555|3|ENSG00000228422|exon|GENCODE|https://www.gencodegenes.org/human/|11809988|ENST00000656506
ense00002550732|chr20|11870728|ENSE00002550732|1|ENSG00000228422|exon|GENCODE|https://www.gencodegenes.org/human/|11870645|ENST00000557899
ense00002544955|chr20|11810439|ENSE00002544955|2|ENSG00000228422|exon|GENCODE|https://www.gencodegenes.org/human/|11809989|ENST00000557899
ense00003868508|chr20|11878429|ENSE00003868508|1|ENSG00000228422|exon|GENCODE|https://www.gencodegenes.org/human/|11878254|ENST00000666572
ense00003888065|chr20|11872193|ENSE00003888065|2|ENSG00000228422|exon|GENCODE|https://www.gencodegenes.org/human/|11871986|ENST00000666572
ense00003849987|chr20|11870727|ENSE00003849987|3|ENSG00000228422|exon|GENCODE|https://www.gencodegenes.org/human/|11870645|ENST00000666572
ense00002544955|chr20|11810439|ENSE00002544955|4|ENSG00000228422|exon|GENCODE|https://www.gencodegenes.org/human/|11809989|ENST00000666572
ense00003866092|chr20|11872022|ENSE00003866092|1|ENSG00000228422|exon|GENCODE|https://www.gencodegenes.org/human/|11871986|ENST00000668731
ense00003879487|chr20|11870727|ENSE00003879487|2|ENSG00000228422|exon|GENCODE|https://www.gencodegenes.org/human/|11870529|ENST00000668731
ense00001590167|chr20|11819091|ENSE00001590167|1|ENSG00000222281|exon|GENCODE|https://www.gencodegenes.org/human/|11818821|ENST00000410349
ense00003588437|chr20|11838574|ENSE00003588437|1|ENSG00000271298|exon|GENCODE|https://www.gencodegenes.org/human/|11838355|ENST00000605565
ense00001769984|chr20|11890954|ENSE00001769984|1|ENSG00000132640|exon|GENCODE|https://www.gencodegenes.org/human/|11890723|ENST00000254977
ense00002306852|chr20|11918601|ENSE00002306852|2|ENSG00000132640|exon|GENCODE|https://www.gencodegenes.org/human/|11918334|ENST00000254977
ense00003893285|chr20|11919176|ENSE00003893285|3|ENSG00000132640|exon|GENCODE|https://www.gencodegenes.org/human/|11919086|ENST00000254977
ense00003514068|chr20|11919836|ENSE00003514068|4|ENSG00000132640|exon|GENCODE|https://www.gencodegenes.org/human/|11919718|ENST00000254977
ense00001476761|chr20|11926609|ENSE00001476761|5|ENSG00000132640|exon|GENCODE|https://www.gencodegenes.org/human/|11922634|ENST00000254977
ense00001562877|chr20|11890954|ENSE00001562877|1|ENSG00000132640|exon|GENCODE|https://www.gencodegenes.org/human/|11890817|ENST00000399006
ense00001535954|chr20|11918011|ENSE00001535954|2|ENSG00000132640|exon|GENCODE|https://www.gencodegenes.org/human/|11917778|ENST00000399006
ense00002306852|chr20|11918601|ENSE00002306852|3|ENSG00000132640|exon|GENCODE|https://www.gencodegenes.org/human/|11918334|ENST00000399006
ense00003893285|chr20|11919176|ENSE00003893285|4|ENSG00000132640|exon|GENCODE|https://www.gencodegenes.org/human/|11919086|ENST00000399006
ense00003514068|chr20|11919836|ENSE00003514068|5|ENSG00000132640|exon|GENCODE|https://www.gencodegenes.org/human/|11919718|ENST00000399006
ense00001476761|chr20|11926609|ENSE00001476761|6|ENSG00000132640|exon|GENCODE|https://www.gencodegenes.org/human/|11922634|ENST00000399006
ense00001555768|chr20|11890954|ENSE00001555768|1|ENSG00000132640|exon|GENCODE|https://www.gencodegenes.org/human/|11890828|ENST00000405977
ense00001553253|chr20|11918601|ENSE00001553253|2|ENSG00000132640|exon|GENCODE|https://www.gencodegenes.org/human/|11917778|ENST00000405977
ense00003893285|chr20|11919176|ENSE00003893285|3|ENSG00000132640|exon|GENCODE|https://www.gencodegenes.org/human/|11919086|ENST00000405977
ense00003514068|chr20|11919836|ENSE00003514068|4|ENSG00000132640|exon|GENCODE|https://www.gencodegenes.org/human/|11919718|ENST00000405977
ense00001476761|chr20|11926609|ENSE00001476761|5|ENSG00000132640|exon|GENCODE|https://www.gencodegenes.org/human/|11922634|ENST00000405977
ense00001714273|chr20|11890954|ENSE00001714273|1|ENSG00000132640|exon|GENCODE|https://www.gencodegenes.org/human/|11890870|ENST00000449299
ense00002306852|chr20|11918601|ENSE00002306852|2|ENSG00000132640|exon|GENCODE|https://www.gencodegenes.org/human/|11918334|ENST00000449299
ense00003605217|chr20|11919836|ENSE00003605217|3|ENSG00000132640|exon|GENCODE|https://www.gencodegenes.org/human/|11919718|ENST00000449299
ense00001597289|chr20|11923010|ENSE00001597289|4|ENSG00000132640|exon|GENCODE|https://www.gencodegenes.org/human/|11922634|ENST00000449299
ense00001727469|chr20|11891447|ENSE00001727469|1|ENSG00000132640|exon|GENCODE|https://www.gencodegenes.org/human/|11891327|ENST00000450368
ense00001535954|chr20|11918011|ENSE00001535954|2|ENSG00000132640|exon|GENCODE|https://www.gencodegenes.org/human/|11917778|ENST00000450368
ense00001749208|chr20|11918463|ENSE00001749208|3|ENSG00000132640|exon|GENCODE|https://www.gencodegenes.org/human/|11918334|ENST00000450368
ense00001716260|chr20|11892543|ENSE00001716260|1|ENSG00000132640|exon|GENCODE|https://www.gencodegenes.org/human/|11892493|ENST00000422390
ense00002306852|chr20|11918601|ENSE00002306852|2|ENSG00000132640|exon|GENCODE|https://www.gencodegenes.org/human/|11918334|ENST00000422390
ense00003893285|chr20|11919176|ENSE00003893285|3|ENSG00000132640|exon|GENCODE|https://www.gencodegenes.org/human/|11919086|ENST00000422390
ense00003514068|chr20|11919836|ENSE00003514068|4|ENSG00000132640|exon|GENCODE|https://www.gencodegenes.org/human/|11919718|ENST00000422390
ense00001630481|chr20|11922687|ENSE00001630481|5|ENSG00000132640|exon|GENCODE|https://www.gencodegenes.org/human/|11922634|ENST00000422390
ense00001716260|chr20|11892543|ENSE00001716260|1|ENSG00000132640|exon|GENCODE|https://www.gencodegenes.org/human/|11892493|ENST00000618918
ense00002306852|chr20|11918601|ENSE00002306852|2|ENSG00000132640|exon|GENCODE|https://www.gencodegenes.org/human/|11918334|ENST00000618918
ense00003893285|chr20|11919176|ENSE00003893285|3|ENSG00000132640|exon|GENCODE|https://www.gencodegenes.org/human/|11919086|ENST00000618918
ense00003514068|chr20|11919836|ENSE00003514068|4|ENSG00000132640|exon|GENCODE|https://www.gencodegenes.org/human/|11919718|ENST00000618918
ense00000906767|chr20|11926590|ENSE00000906767|5|ENSG00000132640|exon|GENCODE|https://www.gencodegenes.org/human/|11922634|ENST00000618918
ense00003713138|chr20|11918011|ENSE00003713138|1|ENSG00000132640|exon|GENCODE|https://www.gencodegenes.org/human/|11917865|ENST00000618296
ense00002306852|chr20|11918601|ENSE00002306852|2|ENSG00000132640|exon|GENCODE|https://www.gencodegenes.org/human/|11918334|ENST00000618296
ense00003893285|chr20|11919176|ENSE00003893285|3|ENSG00000132640|exon|GENCODE|https://www.gencodegenes.org/human/|11919086|ENST00000618296
ense00003514068|chr20|11919836|ENSE00003514068|4|ENSG00000132640|exon|GENCODE|https://www.gencodegenes.org/human/|11919718|ENST00000618296
ense00000906767|chr20|11926590|ENSE00000906767|5|ENSG00000132640|exon|GENCODE|https://www.gencodegenes.org/human/|11922634|ENST00000618296
ense00001476769|chr20|11918601|ENSE00001476769|1|ENSG00000132640|exon|GENCODE|https://www.gencodegenes.org/human/|11917893|ENST00000378226
ense00003893285|chr20|11919176|ENSE00003893285|2|ENSG00000132640|exon|GENCODE|https://www.gencodegenes.org/human/|11919086|ENST00000378226
ense00003514068|chr20|11919836|ENSE00003514068|3|ENSG00000132640|exon|GENCODE|https://www.gencodegenes.org/human/|11919718|ENST00000378226
ense00003849570|chr20|11926595|ENSE00003849570|4|ENSG00000132640|exon|GENCODE|https://www.gencodegenes.org/human/|11922634|ENST00000378226
ense00001594821|chr20|11918876|ENSE00001594821|1|ENSG00000132640|exon|GENCODE|https://www.gencodegenes.org/human/|11918810|ENST00000455911
ense00003636997|chr20|11919176|ENSE00003636997|2|ENSG00000132640|exon|GENCODE|https://www.gencodegenes.org/human/|11919086|ENST00000455911
ense00003514068|chr20|11919836|ENSE00003514068|3|ENSG00000132640|exon|GENCODE|https://www.gencodegenes.org/human/|11919718|ENST00000455911
ense00001740209|chr20|11922849|ENSE00001740209|4|ENSG00000132640|exon|GENCODE|https://www.gencodegenes.org/human/|11922634|ENST00000455911
ense00001598981|chr20|11919176|ENSE00001598981|1|ENSG00000132640|exon|GENCODE|https://www.gencodegenes.org/human/|11918851|ENST00000430557
ense00003514068|chr20|11919836|ENSE00003514068|2|ENSG00000132640|exon|GENCODE|https://www.gencodegenes.org/human/|11919718|ENST00000430557
ense00001797384|chr20|11922729|ENSE00001797384|3|ENSG00000132640|exon|GENCODE|https://www.gencodegenes.org/human/|11922634|ENST00000430557
ense00001911554|chr20|11919610|ENSE00001911554|1|ENSG00000132640|exon|GENCODE|https://www.gencodegenes.org/human/|11919277|ENST00000488503
ense00003471233|chr20|11919836|ENSE00003471233|2|ENSG00000132640|exon|GENCODE|https://www.gencodegenes.org/human/|11919718|ENST00000488503
ense00001950345|chr20|11922985|ENSE00001950345|3|ENSG00000132640|exon|GENCODE|https://www.gencodegenes.org/human/|11922634|ENST00000488503
ense00001917516|chr20|11919423|ENSE00001917516|1|ENSG00000132640|exon|GENCODE|https://www.gencodegenes.org/human/|11919277|ENST00000471120
ense00003471233|chr20|11919836|ENSE00003471233|2|ENSG00000132640|exon|GENCODE|https://www.gencodegenes.org/human/|11919718|ENST00000471120
ense00001921113|chr20|11923035|ENSE00001921113|3|ENSG00000132640|exon|GENCODE|https://www.gencodegenes.org/human/|11922634|ENST00000471120
ense00001914798|chr20|11919836|ENSE00001914798|1|ENSG00000132640|exon|GENCODE|https://www.gencodegenes.org/human/|11919541|ENST00000473416
ense00001838559|chr20|11922889|ENSE00001838559|2|ENSG00000132640|exon|GENCODE|https://www.gencodegenes.org/human/|11922634|ENST00000473416
ense00001810665|chr20|11921662|ENSE00001810665|1|ENSG00000132640|exon|GENCODE|https://www.gencodegenes.org/human/|11921566|ENST00000473180
ense00001905909|chr20|11923130|ENSE00001905909|2|ENSG00000132640|exon|GENCODE|https://www.gencodegenes.org/human/|11922634|ENST00000473180
ense00001651853|chr20|11918677|ENSE00001651853|1|ENSG00000236526|exon|GENCODE|https://www.gencodegenes.org/human/|11918314|ENST00000439529
